word,entity,name,alignment
they,O,X,X
do,O,X,X
not,O,X,X
taste,O,X,X
particularly,O,X,X
good,O,X,X
but,O,X,X
they,O,X,X
will,O,X,X
refresh,O,X,X
me,O,X,X
With,O,X,X
that,O,X,X
he,O,X,X
picked,O,X,X
himself,O,X,X
out,O,X,X
a,O,X,X
fine,O,X,X
head,O,X,X
of,O,X,X
cabbage,O,X,X
and,O,X,X
ate,O,X,X
it,O,X,X
but,O,X,X
scarcely,O,X,X
had,O,X,X
he,O,X,X
swallowed,O,X,X
a,O,X,X
couple,O,X,X
of,O,X,X
mouthfuls,O,X,X
than,O,X,X
he,O,X,X
felt,O,X,X
very,O,X,X
strange,O,X,X
and,O,X,X
quite,O,X,X
different,O,X,X
Four,O,X,X
legs,O,X,X
grew,O,X,X
on,O,X,X
him,O,X,X
a,O,X,X
large,O,X,X
head,O,X,X
and,O,X,X
two,O,X,X
thick,O,X,X
ears,O,X,X
and,O,X,X
he,O,X,X
saw,O,X,X
with,O,X,X
horror,O,X,X
that,O,X,X
he,O,X,X
was,O,X,X
changed,O,X,X
into,O,X,X
an,O,X,X
ass,O,X,X
Still,O,X,X
as,O,X,X
his,O,X,X
hunger,O,X,X
increased,O,X,X
every,O,X,X
minute,O,X,X
and,O,X,X
as,O,X,X
the,O,X,X
juicy,O,X,X
leaves,O,X,X
were,O,X,X
suitable,O,X,X
to,O,X,X
his,O,X,X
present,O,X,X
nature,O,X,X
he,O,X,X
went,O,X,X
on,O,X,X
eating,O,X,X
with,O,X,X
great,O,X,X
zest,O,X,X
At,O,X,X
last,O,X,X
he,O,X,X
arrived,O,X,X
at,O,X,X
a,O,X,X
different,O,X,X
kind,O,X,X
of,O,X,X
cabbage,O,X,X
but,O,X,X
as,O,X,X
soon,O,X,X
as,O,X,X
he,O,X,X
had,O,X,X
swallowed,O,X,X
it,O,X,X
he,O,X,X
again,O,X,X
felt,O,X,X
a,O,X,X
change,O,X,X
and,O,X,X
reassumed,O,X,X
his,O,X,X
former,O,X,X
human,O,X,X
shape,O,X,X
Then,O,X,X
the,B,Huntsman,neutral
huntsman,I,Huntsman,neutral
lay,O,X,X
down,O,X,X
and,O,X,X
slept,O,X,X
off,O,X,X
his,O,X,X
fatigue,O,X,X
When,O,X,X
he,O,X,X
awoke,O,X,X
next,O,X,X
morning,O,X,X
he,O,X,X
broke,O,X,X
off,O,X,X
one,O,X,X
head,O,X,X
of,O,X,X
the,O,X,X
bad,O,X,X
cabbages,O,X,X
and,O,X,X
another,O,X,X
of,O,X,X
the,O,X,X
good,O,X,X
ones,O,X,X
and,O,X,X
thought,O,X,X
to,O,X,X
himself,O,X,X
This,O,X,X
shall,O,X,X
help,O,X,X
me,O,X,X
to,O,X,X
get,O,X,X
my,O,X,X
own,O,X,X
again,O,X,X
and,O,X,X
punish,O,X,X
treachery,O,X,X
Then,O,X,X
he,O,X,X
took,O,X,X
the,O,X,X
cabbages,O,X,X
with,O,X,X
him,O,X,X
climbed,O,X,X
over,O,X,X
the,O,X,X
wall,O,X,X
and,O,X,X
went,O,X,X
forth,O,X,X
to,O,X,X
seek,O,X,X
for,O,X,X
the,O,X,X
castle,O,X,X
of,O,X,X
his,B,Maiden,neutral
sweetheart,I,Maiden,neutral
After,O,X,X
wandering,O,X,X
about,O,X,X
for,O,X,X
a,O,X,X
couple,O,X,X
of,O,X,X
days,O,X,X
he,O,X,X
was,O,X,X
lucky,O,X,X
enough,O,X,X
to,O,X,X
find,O,X,X
it,O,X,X
again,O,X,X
He,O,X,X
dyed,O,X,X
his,O,X,X
face,O,X,X
brown,O,X,X
so,O,X,X
that,O,X,X
his,O,X,X
own,O,X,X
mother,B,Mother,neutral
would,O,X,X
not,O,X,X
have,O,X,X
known,O,X,X
him,O,X,X
and,O,X,X
begged,O,X,X
for,O,X,X
shelter,O,X,X
I,O,X,X
am,O,X,X
so,O,X,X
tired,O,X,X
said,O,X,X
he,O,X,X
that,O,X,X
I,O,X,X
can,O,X,X
go,O,X,X
no,O,X,X
further,O,X,X
The,B,Old Woman,bad
witch,I,Old Woman,bad
asked,O,X,X
Who,O,X,X
are,O,X,X
you,O,X,X
countryman,B,Huntsman,neutral
and,O,X,X
what,O,X,X
is,O,X,X
your,O,X,X
business,O,X,X
I,O,X,X
am,O,X,X
a,O,X,X
Kings,O,X,X
messenger,O,X,X
and,O,X,X
was,O,X,X
sent,O,X,X
out,O,X,X
to,O,X,X
seek,O,X,X
the,O,X,X
most,O,X,X
delicious,O,X,X
salad,O,X,X
which,O,X,X
grows,O,X,X
beneath,O,X,X
the,O,X,X
sun,O,X,X
I,O,X,X
have,O,X,X
even,O,X,X
been,O,X,X
so,O,X,X
fortunate,O,X,X
as,O,X,X
to,O,X,X
find,O,X,X
it,O,X,X
and,O,X,X
am,O,X,X
carrying,O,X,X
it,O,X,X
about,O,X,X
with,O,X,X
me,O,X,X
but,O,X,X
the,O,X,X
heat,O,X,X
of,O,X,X
the,O,X,X
sun,O,X,X
is,O,X,X
so,O,X,X
intense,O,X,X
that,O,X,X
the,O,X,X
delicate,O,X,X
cabbage,O,X,X
threatens,O,X,X
to,O,X,X
wither,O,X,X
and,O,X,X
I,O,X,X
do,O,X,X
not,O,X,X
know,O,X,X
if,O,X,X
I,O,X,X
can,O,X,X
carry,O,X,X
it,O,X,X
any,O,X,X
further,O,X,X
When,O,X,X
the,B,Old Woman,bad
old,I,Old Woman,bad
woman,I,Old Woman,bad
heard,O,X,X
of,O,X,X
the,O,X,X
exquisite,O,X,X
salad,O,X,X
she,O,X,X
was,O,X,X
greedy,O,X,X
and,O,X,X
said,O,X,X
Dear,B,Huntsman,neutral
countryman,I,Huntsman,neutral
let,O,X,X
me,O,X,X
just,O,X,X
taste,O,X,X
this,O,X,X
wonderful,O,X,X
salad,O,X,X
Why,O,X,X
not,O,X,X
answered,O,X,X
he,O,X,X
I,O,X,X
have,O,X,X
brought,O,X,X
two,O,X,X
heads,O,X,X
with,O,X,X
me,O,X,X
and,O,X,X
will,O,X,X
give,O,X,X
you,O,X,X
one,O,X,X
of,O,X,X
them,O,X,X
and,O,X,X
he,O,X,X
opened,O,X,X
his,O,X,X
pouch,O,X,X
and,O,X,X
handed,O,X,X
her,O,X,X
the,O,X,X
bad,O,X,X
cabbage,O,X,X
The,B,Old Woman,bad
witch,I,Old Woman,bad
suspected,O,X,X
nothing,O,X,X
amiss,O,X,X
and,O,X,X
her,O,X,X
mouth,O,X,X
watered,O,X,X
so,O,X,X
for,O,X,X
this,O,X,X
new,O,X,X
dish,O,X,X
that,O,X,X
she,O,X,X
herself,O,X,X
went,O,X,X
into,O,X,X
the,O,X,X
kitchen,O,X,X
and,O,X,X
dressed,O,X,X
it,O,X,X
When,O,X,X
it,O,X,X
was,O,X,X
prepared,O,X,X
she,O,X,X
could,O,X,X
not,O,X,X
wait,O,X,X
until,O,X,X
it,O,X,X
was,O,X,X
set,O,X,X
on,O,X,X
the,O,X,X
table,O,X,X
but,O,X,X
took,O,X,X
a,O,X,X
couple,O,X,X
of,O,X,X
leaves,O,X,X
at,O,X,X
once,O,X,X
and,O,X,X
put,O,X,X
them,O,X,X
in,O,X,X
her,O,X,X
mouth,O,X,X
but,O,X,X
hardly,O,X,X
had,O,X,X
she,O,X,X
swallowed,O,X,X
them,O,X,X
than,O,X,X
she,O,X,X
was,O,X,X
deprived,O,X,X
of,O,X,X
her,O,X,X
human,O,X,X
shape,O,X,X
and,O,X,X
she,O,X,X
ran,O,X,X
out,O,X,X
into,O,X,X
the,O,X,X
courtyard,O,X,X
in,O,X,X
the,O,X,X
form,O,X,X
of,O,X,X
an,O,X,X
ass,O,X,X
Presently,O,X,X
the,B,Servant,neutral
maidservant,I,Servant,neutral
entered,O,X,X
the,O,X,X
kitchen,O,X,X
saw,O,X,X
the,O,X,X
salad,O,X,X
standing,O,X,X
there,O,X,X
ready,O,X,X
prepared,O,X,X
and,O,X,X
was,O,X,X
about,O,X,X
to,O,X,X
carry,O,X,X
it,O,X,X
up,O,X,X
but,O,X,X
on,O,X,X
the,O,X,X
way,O,X,X
according,O,X,X
to,O,X,X
habit,O,X,X
she,O,X,X
was,O,X,X
seized,O,X,X
by,O,X,X
the,O,X,X
desire,O,X,X
to,O,X,X
taste,O,X,X
and,O,X,X
she,O,X,X
ate,O,X,X
a,O,X,X
couple,O,X,X
of,O,X,X
leaves,O,X,X
Instantly,O,X,X
the,O,X,X
magic,O,X,X
power,O,X,X
showed,O,X,X
itself,O,X,X
and,O,X,X
she,O,X,X
likewise,O,X,X
became,O,X,X
an,O,X,X
ass,O,X,X
and,O,X,X
ran,O,X,X
out,O,X,X
to,O,X,X
the,B,Old Woman,neutral
old,I,Old Woman,neutral
woman,I,Old Woman,neutral
and,O,X,X
the,O,X,X
dish,O,X,X
of,O,X,X
salad,O,X,X
fell,O,X,X
to,O,X,X
the,O,X,X
ground,O,X,X
Meantime,O,X,X
the,B,Huntsman,neutral
messenger,I,Huntsman,neutral
sat,O,X,X
beside,O,X,X
the,B,Maiden,neutral
beautiful,I,Maiden,neutral
girl,I,Maiden,neutral
and,O,X,X
as,O,X,X
no,O,X,X
one,O,X,X
came,O,X,X
with,O,X,X
the,O,X,X
salad,O,X,X
and,O,X,X
she,O,X,X
also,O,X,X
was,O,X,X
longing,O,X,X
for,O,X,X
it,O,X,X
she,O,X,X
said,O,X,X
I,O,X,X
dont,O,X,X
know,O,X,X
what,O,X,X
has,O,X,X
become,O,X,X
of,O,X,X
the,O,X,X
salad,O,X,X
The,B,Huntsman,neutral
huntsman,I,Huntsman,neutral
thought,O,X,X
The,O,X,X
salad,O,X,X
must,O,X,X
have,O,X,X
already,O,X,X
taken,O,X,X
effect,O,X,X
and,O,X,X
said,O,X,X
I,O,X,X
will,O,X,X
go,O,X,X
to,O,X,X
the,O,X,X
kitchen,O,X,X
and,O,X,X
inquire,O,X,X
about,O,X,X
it,O,X,X
As,O,X,X
he,O,X,X
went,O,X,X
down,O,X,X
he,O,X,X
saw,O,X,X
the,O,X,X
two,O,X,X
asses,O,X,X
running,O,X,X
about,O,X,X
in,O,X,X
the,O,X,X
courtyard,O,X,X
the,O,X,X
salad,O,X,X
however,O,X,X
was,O,X,X
lying,O,X,X
on,O,X,X
the,O,X,X
ground,O,X,X
All,O,X,X
right,O,X,X
said,O,X,X
he,O,X,X
the,O,X,X
two,O,X,X
have,O,X,X
taken,O,X,X
their,O,X,X
portion,O,X,X
and,O,X,X
he,O,X,X
picked,O,X,X
up,O,X,X
the,O,X,X
other,O,X,X
leaves,O,X,X
laid,O,X,X
them,O,X,X
on,O,X,X
the,O,X,X
dish,O,X,X
and,O,X,X
carried,O,X,X
them,O,X,X
to,O,X,X
the,B,Maiden,neutral
maiden,I,Maiden,neutral
I,O,X,X
bring,O,X,X
you,O,X,X
the,O,X,X
delicate,O,X,X
food,O,X,X
myself,O,X,X
said,O,X,X
he,O,X,X
in,O,X,X
order,O,X,X
that,O,X,X
you,O,X,X
may,O,X,X
not,O,X,X
have,O,X,X
to,O,X,X
wait,O,X,X
longer,O,X,X
Then,O,X,X
she,O,X,X
ate,O,X,X
of,O,X,X
it,O,X,X
and,O,X,X
was,O,X,X
like,O,X,X
the,O,X,X
others,O,X,X
immediately,O,X,X
deprived,O,X,X
of,O,X,X
her,O,X,X
human,O,X,X
form,O,X,X
and,O,X,X
ran,O,X,X
out,O,X,X
into,O,X,X
the,O,X,X
courtyard,O,X,X
in,O,X,X
the,O,X,X
shape,O,X,X
of,O,X,X
an,O,X,X
ass,O,X,X
After,O,X,X
the,B,Huntsman,bad
huntsman,I,Huntsman,bad
had,O,X,X
washed,O,X,X
his,O,X,X
face,O,X,X
so,O,X,X
that,O,X,X
the,O,X,X
transformed,O,X,X
ones,O,X,X
could,O,X,X
recognize,O,X,X
him,O,X,X
he,O,X,X
went,O,X,X
down,O,X,X
into,O,X,X
the,O,X,X
courtyard,O,X,X
and,O,X,X
said,O,X,X
Now,O,X,X
you,O,X,X
shall,O,X,X
receive,O,X,X
the,O,X,X
wages,O,X,X
of,O,X,X
your,O,X,X
treachery,O,X,X
and,O,X,X
bound,O,X,X
them,O,X,X
together,O,X,X
all,O,X,X
three,O,X,X
with,O,X,X
one,O,X,X
rope,O,X,X
and,O,X,X
drove,O,X,X
them,O,X,X
along,O,X,X
until,O,X,X
he,O,X,X
came,O,X,X
to,O,X,X
a,O,X,X
mill,O,X,X
He,O,X,X
knocked,O,X,X
at,O,X,X
the,O,X,X
window,O,X,X
the,B,Miller,neutral
miller,I,Miller,neutral
put,O,X,X
out,O,X,X
his,O,X,X
head,O,X,X
and,O,X,X
asked,O,X,X
what,O,X,X
he,O,X,X
wanted,O,X,X
I,O,X,X
have,O,X,X
three,O,X,X
unmanageable,O,X,X
beasts,O,X,X
answered,O,X,X
he,O,X,X
which,O,X,X
I,O,X,X
dont,O,X,X
want,O,X,X
to,O,X,X
keep,O,X,X
any,O,X,X
longer,O,X,X
Will,O,X,X
you,O,X,X
take,O,X,X
them,O,X,X
in,O,X,X
and,O,X,X
give,O,X,X
them,O,X,X
food,O,X,X
and,O,X,X
stable,O,X,X
room,O,X,X
and,O,X,X
manage,O,X,X
them,O,X,X
as,O,X,X
I,O,X,X
tell,O,X,X
you,O,X,X
and,O,X,X
then,O,X,X
I,O,X,X
will,O,X,X
pay,O,X,X
you,O,X,X
what,O,X,X
you,O,X,X
ask,O,X,X
The,B,Miller,neutral
miller,I,Miller,neutral
said,O,X,X
Why,O,X,X
not,O,X,X
But,O,X,X
how,O,X,X
am,O,X,X
I,O,X,X
to,O,X,X
manage,O,X,X
them,O,X,X
The,B,Huntsman,neutral
huntsman,I,Huntsman,neutral
then,O,X,X
said,O,X,X
that,O,X,X
he,O,X,X
was,O,X,X
to,O,X,X
give,O,X,X
three,O,X,X
beatings,O,X,X
and,O,X,X
one,O,X,X
meal,O,X,X
daily,O,X,X
to,O,X,X
the,B,Old Woman,neutral
old,I,Old Woman,neutral
donkey,I,Old Woman,neutral
and,O,X,X
that,O,X,X
was,O,X,X
the,B,Old Woman,bad
witch,I,Old Woman,bad
one,O,X,X
beating,O,X,X
and,O,X,X
three,O,X,X
meals,O,X,X
to,O,X,X
the,B,Servant,neutral
younger,I,Servant,neutral
one,I,Servant,neutral
which,O,X,X
was,O,X,X
the,B,Servant,neutral
servantgirl,I,Servant,neutral
and,O,X,X
to,O,X,X
the,B,Maiden,neutral
youngest,I,Maiden,neutral
which,O,X,X
was,O,X,X
the,B,Maiden,neutral
maiden,I,Maiden,neutral
no,O,X,X
beatings,O,X,X
and,O,X,X
three,O,X,X
meals,O,X,X
for,O,X,X
he,O,X,X
could,O,X,X
not,O,X,X
bring,O,X,X
himself,O,X,X
to,O,X,X
have,O,X,X
the,B,Maiden,neutral
maiden,I,Maiden,neutral
beaten,O,X,X
After,O,X,X
that,O,X,X
he,O,X,X
went,O,X,X
back,O,X,X
into,O,X,X
the,O,X,X
castle,O,X,X
and,O,X,X
found,O,X,X
therein,O,X,X
everything,O,X,X
he,O,X,X
needed,O,X,X
After,O,X,X
a,O,X,X
couple,O,X,X
of,O,X,X
days,O,X,X
the,B,Miller,neutral
miller,I,Miller,neutral
came,O,X,X
and,O,X,X
said,O,X,X
he,O,X,X
must,O,X,X
inform,O,X,X
him,O,X,X
that,O,X,X
the,B,Old Woman,neutral
old,I,Old Woman,neutral
ass,I,Old Woman,neutral
which,O,X,X
had,O,X,X
received,O,X,X
three,O,X,X
beatings,O,X,X
and,O,X,X
only,O,X,X
one,O,X,X
meal,O,X,X
daily,O,X,X
was,O,X,X
dead,O,X,X
the,O,X,X
two,O,X,X
others,O,X,X
he,O,X,X
continued,O,X,X
are,O,X,X
certainly,O,X,X
not,O,X,X
dead,O,X,X
and,O,X,X
are,O,X,X
fed,O,X,X
three,O,X,X
times,O,X,X
daily,O,X,X
but,O,X,X
they,O,X,X
are,O,X,X
so,O,X,X
sad,O,X,X
that,O,X,X
they,O,X,X
cannot,O,X,X
last,O,X,X
much,O,X,X
longer,O,X,X
The,B,Huntsman,good
huntsman,I,Huntsman,good
was,O,X,X
moved,O,X,X
to,O,X,X
pity,O,X,X
put,O,X,X
away,O,X,X
his,O,X,X
anger,O,X,X
and,O,X,X
told,O,X,X
the,B,Miller,neutral
miller,I,Miller,neutral
to,O,X,X
drive,O,X,X
them,O,X,X
back,O,X,X
again,O,X,X
to,O,X,X
him,O,X,X
And,O,X,X
when,O,X,X
they,O,X,X
came,O,X,X
he,O,X,X
gave,O,X,X
them,O,X,X
some,O,X,X
of,O,X,X
the,O,X,X
good,O,X,X
salad,O,X,X
so,O,X,X
that,O,X,X
they,O,X,X
became,O,X,X
human,O,X,X
again,O,X,X
The,B,Maiden,neutral
beautiful,I,Maiden,neutral
girl,I,Maiden,neutral
fell,O,X,X
on,O,X,X
her,O,X,X
knees,O,X,X
before,O,X,X
him,O,X,X
and,O,X,X
said,O,X,X
Ah,O,X,X
my,B,Huntsman,neutral
beloved,I,Huntsman,neutral
forgive,O,X,X
me,O,X,X
for,O,X,X
the,O,X,X
evil,O,X,X
I,O,X,X
have,O,X,X
done,O,X,X
you,O,X,X
my,B,Old Woman,bad
mother,I,Old Woman,bad
drove,O,X,X
me,O,X,X
to,O,X,X
it,O,X,X
it,O,X,X
was,O,X,X
done,O,X,X
against,O,X,X
my,O,X,X
will,O,X,X
for,O,X,X
I,O,X,X
love,O,X,X
you,O,X,X
dearly,O,X,X
Your,O,X,X
wishingcloak,O,X,X
hangs,O,X,X
in,O,X,X
a,O,X,X
cupboard,O,X,X
and,O,X,X
as,O,X,X
for,O,X,X
the,O,X,X
birdsheart,O,X,X
I,O,X,X
will,O,X,X
take,O,X,X
a,O,X,X
vomiting,O,X,X
potion,O,X,X
But,O,X,X
he,O,X,X
thought,O,X,X
otherwise,O,X,X
and,O,X,X
said,O,X,X
Keep,O,X,X
it,O,X,X
it,O,X,X
is,O,X,X
all,O,X,X
the,O,X,X
same,O,X,X
for,O,X,X
I,O,X,X
will,O,X,X
take,O,X,X
thee,O,X,X
for,O,X,X
my,O,X,X
true,O,X,X
wife,O,X,X
So,O,X,X
the,O,X,X
wedding,O,X,X
was,O,X,X
celebrated,O,X,X
and,O,X,X
they,O,X,X
lived,O,X,X
happily,O,X,X
together,O,X,X
until,O,X,X
their,O,X,X
death,O,X,X
