word,entity,name,alignment
Hansel,B,Hansel,good
and,O,X,X
make,O,X,X
a,O,X,X
fine,O,X,X
meal,O,X,X
I,O,X,X
will,O,X,X
eat,O,X,X
a,O,X,X
piece,O,X,X
of,O,X,X
the,O,X,X
roof,O,X,X
Grethel,B,Grethel,good
and,O,X,X
you,O,X,X
can,O,X,X
have,O,X,X
some,O,X,X
of,O,X,X
the,O,X,X
windowthat,O,X,X
will,O,X,X
taste,O,X,X
sweet,O,X,X
So,O,X,X
Hansel,B,Hansel,good
reached,O,X,X
up,O,X,X
and,O,X,X
broke,O,X,X
off,O,X,X
a,O,X,X
bit,O,X,X
of,O,X,X
the,O,X,X
roof,O,X,X
just,O,X,X
to,O,X,X
see,O,X,X
how,O,X,X
it,O,X,X
tasted,O,X,X
and,O,X,X
Grethel,B,Grethel,good
stood,O,X,X
by,O,X,X
the,O,X,X
window,O,X,X
and,O,X,X
gnawed,O,X,X
at,O,X,X
it,O,X,X
Then,O,X,X
they,O,X,X
heard,O,X,X
a,O,X,X
thin,O,X,X
voice,O,X,X
call,O,X,X
out,O,X,X
from,O,X,X
inside,O,X,X
Nibble,O,X,X
nibble,O,X,X
like,O,X,X
a,O,X,X
mouse,O,X,X
Who,O,X,X
is,O,X,X
nibbling,O,X,X
at,O,X,X
my,O,X,X
house,O,X,X
And,O,X,X
the,B,Children,good
children,I,Children,good
answered,O,X,X
Never,O,X,X
mind,O,X,X
It,O,X,X
is,O,X,X
the,O,X,X
wind,O,X,X
And,O,X,X
they,O,X,X
went,O,X,X
on,O,X,X
eating,O,X,X
never,O,X,X
disturbing,O,X,X
themselves,O,X,X
Hansel,B,Hansel,good
who,O,X,X
found,O,X,X
that,O,X,X
the,O,X,X
roof,O,X,X
tasted,O,X,X
very,O,X,X
nice,O,X,X
took,O,X,X
down,O,X,X
a,O,X,X
great,O,X,X
piece,O,X,X
of,O,X,X
it,O,X,X
and,O,X,X
Grethel,B,Grethel,good
pulled,O,X,X
out,O,X,X
a,O,X,X
large,O,X,X
round,O,X,X
windowpane,O,X,X
and,O,X,X
sat,O,X,X
her,O,X,X
down,O,X,X
and,O,X,X
began,O,X,X
upon,O,X,X
it,O,X,X
Then,O,X,X
the,O,X,X
door,O,X,X
opened,O,X,X
and,O,X,X
an,B,Witch,bad
aged,I,Witch,bad
woman,I,Witch,bad
came,O,X,X
out,O,X,X
leaning,O,X,X
upon,O,X,X
a,O,X,X
crutch,O,X,X
Hansel,B,Hansel,good
and,O,X,X
Grethel,B,Grethel,good
felt,O,X,X
very,O,X,X
frightened,O,X,X
and,O,X,X
let,O,X,X
fall,O,X,X
what,O,X,X
they,O,X,X
had,O,X,X
in,O,X,X
their,O,X,X
hands,O,X,X
The,B,Witch,bad
old,I,Witch,bad
woman,I,Witch,bad
however,O,X,X
nodded,O,X,X
her,O,X,X
head,O,X,X
and,O,X,X
said,O,X,X
Ah,O,X,X
my,O,X,X
dear,O,X,X
children,B,Children,good
how,O,X,X
come,O,X,X
you,O,X,X
here,O,X,X
you,O,X,X
must,O,X,X
come,O,X,X
indoors,O,X,X
and,O,X,X
stay,O,X,X
with,O,X,X
me,O,X,X
you,O,X,X
will,O,X,X
be,O,X,X
no,O,X,X
trouble,O,X,X
So,O,X,X
she,O,X,X
took,O,X,X
them,O,X,X
each,O,X,X
by,O,X,X
the,O,X,X
hand,O,X,X
and,O,X,X
led,O,X,X
them,O,X,X
into,O,X,X
her,O,X,X
little,O,X,X
house,O,X,X
And,O,X,X
there,O,X,X
they,O,X,X
found,O,X,X
a,O,X,X
good,O,X,X
meal,O,X,X
laid,O,X,X
out,O,X,X
of,O,X,X
milk,O,X,X
and,O,X,X
pancakes,O,X,X
with,O,X,X
sugar,O,X,X
apples,O,X,X
and,O,X,X
nuts,O,X,X
After,O,X,X
that,O,X,X
she,O,X,X
showed,O,X,X
them,O,X,X
two,O,X,X
little,O,X,X
white,O,X,X
beds,O,X,X
and,O,X,X
Hansel,B,Hansel,good
and,O,X,X
Grethel,B,Grethel,good
laid,O,X,X
themselves,O,X,X
down,O,X,X
on,O,X,X
them,O,X,X
and,O,X,X
thought,O,X,X
they,O,X,X
were,O,X,X
in,O,X,X
heaven,O,X,X
The,B,Witch,bad
old,I,Witch,bad
woman,I,Witch,bad
although,O,X,X
her,O,X,X
behaviour,O,X,X
was,O,X,X
so,O,X,X
kind,O,X,X
was,O,X,X
a,B,Witch,bad
wicked,I,Witch,bad
witch,I,Witch,bad
who,O,X,X
lay,O,X,X
in,O,X,X
wait,O,X,X
for,O,X,X
children,O,X,X
and,O,X,X
had,O,X,X
built,O,X,X
the,O,X,X
little,O,X,X
house,O,X,X
on,O,X,X
purpose,O,X,X
to,O,X,X
entice,O,X,X
them,O,X,X
When,O,X,X
they,O,X,X
were,O,X,X
once,O,X,X
inside,O,X,X
she,O,X,X
used,O,X,X
to,O,X,X
kill,O,X,X
them,O,X,X
cook,O,X,X
them,O,X,X
and,O,X,X
eat,O,X,X
them,O,X,X
and,O,X,X
then,O,X,X
it,O,X,X
was,O,X,X
a,O,X,X
feast,O,X,X
day,O,X,X
with,O,X,X
her,O,X,X
The,B,Witch,bad
witchs,I,Witch,bad
eyes,O,X,X
were,O,X,X
red,O,X,X
and,O,X,X
she,O,X,X
could,O,X,X
not,O,X,X
see,O,X,X
very,O,X,X
far,O,X,X
but,O,X,X
she,O,X,X
had,O,X,X
a,O,X,X
keen,O,X,X
scent,O,X,X
like,O,X,X
the,O,X,X
beasts,O,X,X
and,O,X,X
knew,O,X,X
very,O,X,X
well,O,X,X
when,O,X,X
human,O,X,X
creatures,O,X,X
were,O,X,X
near,O,X,X
When,O,X,X
she,O,X,X
knew,O,X,X
that,O,X,X
Hansel,B,Hansel,good
and,O,X,X
Grethel,B,Grethel,good
were,O,X,X
coming,O,X,X
she,O,X,X
gave,O,X,X
a,O,X,X
spiteful,O,X,X
laugh,O,X,X
and,O,X,X
said,O,X,X
triumphantly,O,X,X
I,O,X,X
have,O,X,X
them,O,X,X
and,O,X,X
they,O,X,X
shall,O,X,X
not,O,X,X
escape,O,X,X
me,O,X,X
Early,O,X,X
in,O,X,X
the,O,X,X
morning,O,X,X
before,O,X,X
the,B,Children,good
children,I,Children,good
were,O,X,X
awake,O,X,X
she,O,X,X
got,O,X,X
up,O,X,X
to,O,X,X
look,O,X,X
at,O,X,X
them,O,X,X
and,O,X,X
as,O,X,X
they,O,X,X
lay,O,X,X
sleeping,O,X,X
so,O,X,X
peacefully,O,X,X
with,O,X,X
round,O,X,X
rosy,O,X,X
cheeks,O,X,X
she,O,X,X
said,O,X,X
to,O,X,X
herself,O,X,X
What,O,X,X
a,O,X,X
fine,O,X,X
feast,O,X,X
I,O,X,X
shall,O,X,X
have,O,X,X
Then,O,X,X
she,O,X,X
grasped,O,X,X
Hansel,B,Hansel,good
with,O,X,X
her,O,X,X
withered,O,X,X
hand,O,X,X
and,O,X,X
led,O,X,X
him,O,X,X
into,O,X,X
a,O,X,X
little,O,X,X
stable,O,X,X
and,O,X,X
shut,O,X,X
him,O,X,X
up,O,X,X
behind,O,X,X
a,O,X,X
grating,O,X,X
and,O,X,X
call,O,X,X
and,O,X,X
scream,O,X,X
as,O,X,X
he,O,X,X
might,O,X,X
it,O,X,X
was,O,X,X
no,O,X,X
good,O,X,X
Then,O,X,X
she,O,X,X
went,O,X,X
back,O,X,X
to,O,X,X
Grethel,B,Grethel,good
and,O,X,X
shook,O,X,X
her,O,X,X
crying,O,X,X
Get,O,X,X
up,O,X,X
lazy,O,X,X
bones,O,X,X
fetch,O,X,X
water,O,X,X
and,O,X,X
cook,O,X,X
something,O,X,X
nice,O,X,X
for,O,X,X
your,O,X,X
brother,B,Hansel,good
he,O,X,X
is,O,X,X
outside,O,X,X
in,O,X,X
the,O,X,X
stable,O,X,X
and,O,X,X
must,O,X,X
be,O,X,X
fattened,O,X,X
up,O,X,X
And,O,X,X
when,O,X,X
he,O,X,X
is,O,X,X
fat,O,X,X
enough,O,X,X
I,O,X,X
will,O,X,X
eat,O,X,X
him,O,X,X
Grethel,B,Grethel,good
began,O,X,X
to,O,X,X
weep,O,X,X
bitterly,O,X,X
but,O,X,X
it,O,X,X
was,O,X,X
of,O,X,X
no,O,X,X
use,O,X,X
she,O,X,X
had,O,X,X
to,O,X,X
do,O,X,X
what,O,X,X
the,B,Witch,bad
wicked,I,Witch,bad
witch,I,Witch,bad
bade,O,X,X
her,O,X,X
And,O,X,X
so,O,X,X
the,O,X,X
best,O,X,X
kind,O,X,X
of,O,X,X
victuals,O,X,X
was,O,X,X
cooked,O,X,X
for,O,X,X
poor,O,X,X
Hansel,B,Hansel,good
while,O,X,X
Grethel,B,Grethel,good
got,O,X,X
nothing,O,X,X
but,O,X,X
crabshells,O,X,X
Each,O,X,X
morning,O,X,X
the,B,Witch,bad
old,I,Witch,bad
woman,I,Witch,bad
visited,O,X,X
the,O,X,X
little,O,X,X
stable,O,X,X
and,O,X,X
cried,O,X,X
Hansel,B,Hansel,good
stretch,O,X,X
out,O,X,X
your,O,X,X
finger,O,X,X
that,O,X,X
I,O,X,X
may,O,X,X
tell,O,X,X
if,O,X,X
you,O,X,X
will,O,X,X
soon,O,X,X
be,O,X,X
fat,O,X,X
enough,O,X,X
Hansel,B,Hansel,good
however,O,X,X
used,O,X,X
to,O,X,X
hold,O,X,X
out,O,X,X
a,O,X,X
little,O,X,X
bone,O,X,X
and,O,X,X
the,B,Witch,bad
old,I,Witch,bad
woman,I,Witch,bad
who,O,X,X
had,O,X,X
weak,O,X,X
eyes,O,X,X
could,O,X,X
not,O,X,X
see,O,X,X
what,O,X,X
it,O,X,X
was,O,X,X
and,O,X,X
supposing,O,X,X
it,O,X,X
to,O,X,X
be,O,X,X
Hansels,B,Hansel,good
finger,O,X,X
wondered,O,X,X
very,O,X,X
much,O,X,X
that,O,X,X
it,O,X,X
was,O,X,X
not,O,X,X
getting,O,X,X
fatter,O,X,X
When,O,X,X
four,O,X,X
weeks,O,X,X
had,O,X,X
passed,O,X,X
and,O,X,X
Hansel,B,Hansel,good
seemed,O,X,X
to,O,X,X
remain,O,X,X
so,O,X,X
thin,O,X,X
she,O,X,X
lost,O,X,X
patience,O,X,X
and,O,X,X
could,O,X,X
wait,O,X,X
no,O,X,X
longer,O,X,X
Now,O,X,X
then,O,X,X
Grethel,B,Grethel,good
cried,O,X,X
she,O,X,X
to,O,X,X
the,B,Grethel,good
little,I,Grethel,good
girl,I,Grethel,good
be,O,X,X
quick,O,X,X
and,O,X,X
draw,O,X,X
water,O,X,X
be,O,X,X
Hansel,B,Hansel,good
fat,O,X,X
or,O,X,X
be,O,X,X
he,O,X,X
lean,O,X,X
tomorrow,O,X,X
I,O,X,X
must,O,X,X
kill,O,X,X
and,O,X,X
cook,O,X,X
him,O,X,X
Oh,O,X,X
what,O,X,X
a,O,X,X
grief,O,X,X
for,O,X,X
the,B,Grethel,good
poor,I,Grethel,good
little,I,Grethel,good
sister,I,Grethel,good
to,O,X,X
have,O,X,X
to,O,X,X
fetch,O,X,X
water,O,X,X
and,O,X,X
how,O,X,X
the,O,X,X
tears,O,X,X
flowed,O,X,X
down,O,X,X
over,O,X,X
her,O,X,X
cheeks,O,X,X
Dear,O,X,X
God,O,X,X
pray,O,X,X
help,O,X,X
us,O,X,X
cried,O,X,X
she,O,X,X
if,O,X,X
we,O,X,X
had,O,X,X
been,O,X,X
devoured,O,X,X
by,O,X,X
wild,O,X,X
beasts,O,X,X
in,O,X,X
the,O,X,X
wood,O,X,X
at,O,X,X
least,O,X,X
we,O,X,X
should,O,X,X
have,O,X,X
died,O,X,X
together,O,X,X
Spare,O,X,X
me,O,X,X
your,O,X,X
lamentations,O,X,X
said,O,X,X
the,B,Witch,bad
old,I,Witch,bad
woman,I,Witch,bad
they,O,X,X
are,O,X,X
of,O,X,X
no,O,X,X
avail,O,X,X
Early,O,X,X
next,O,X,X
morning,O,X,X
Grethel,B,Grethel,good
had,O,X,X
to,O,X,X
get,O,X,X
up,O,X,X
make,O,X,X
the,O,X,X
fire,O,X,X
and,O,X,X
fill,O,X,X
the,O,X,X
kettle,O,X,X
First,O,X,X
we,O,X,X
will,O,X,X
do,O,X,X
the,O,X,X
baking,O,X,X
said,O,X,X
the,B,Witch,bad
old,I,Witch,bad
woman,I,Witch,bad
I,O,X,X
nave,O,X,X
heated,O,X,X
the,O,X,X
oven,O,X,X
already,O,X,X
and,O,X,X
kneaded,O,X,X
the,O,X,X
dough,O,X,X
She,O,X,X
pushed,O,X,X
poor,B,Grethel,good
Grethel,I,Grethel,good
towards,O,X,X
the,O,X,X
oven,O,X,X
out,O,X,X
of,O,X,X
which,O,X,X
the,O,X,X
flames,O,X,X
were,O,X,X
already,O,X,X
shining,O,X,X
Creep,O,X,X
in,O,X,X
said,O,X,X
the,B,Witch,bad
witch,I,Witch,bad
and,O,X,X
see,O,X,X
if,O,X,X
it,O,X,X
is,O,X,X
properly,O,X,X
hot,O,X,X
so,O,X,X
that,O,X,X
the,O,X,X
bread,O,X,X
may,O,X,X
be,O,X,X
baked,O,X,X
And,O,X,X
Grethel,B,Grethel,good
once,O,X,X
in,O,X,X
she,O,X,X
meant,O,X,X
to,O,X,X
shut,O,X,X
the,O,X,X
door,O,X,X
upon,O,X,X
her,O,X,X
and,O,X,X
let,O,X,X
her,O,X,X
be,O,X,X
baked,O,X,X
and,O,X,X
then,O,X,X
she,O,X,X
would,O,X,X
have,O,X,X
eaten,O,X,X
her,O,X,X
But,O,X,X
Grethel,B,Grethel,good
perceived,O,X,X
her,O,X,X
intention,O,X,X
and,O,X,X
said,O,X,X
I,O,X,X
dont,O,X,X
know,O,X,X
how,O,X,X
to,O,X,X
do,O,X,X
it,O,X,X
how,O,X,X
shall,O,X,X
I,O,X,X
get,O,X,X
in,O,X,X
Stupid,B,Grethel,good
goose,I,Grethel,good
said,O,X,X
the,B,Witch,bad
old,I,Witch,bad
woman,I,Witch,bad
the,O,X,X
opening,O,X,X
is,O,X,X
big,O,X,X
enough,O,X,X
do,O,X,X
you,O,X,X
see,O,X,X
I,O,X,X
could,O,X,X
get,O,X,X
in,O,X,X
myself,O,X,X
and,O,X,X
she,O,X,X
stooped,O,X,X
down,O,X,X
and,O,X,X
put,O,X,X
her,O,X,X
head,O,X,X
in,O,X,X
the,O,X,X
ovens,O,X,X
mouth,O,X,X
Then,O,X,X
Grethel,B,Grethel,good
gave,O,X,X
her,O,X,X
a,O,X,X
push,O,X,X
so,O,X,X
that,O,X,X
she,O,X,X
went,O,X,X
in,O,X,X
farther,O,X,X
and,O,X,X
she,O,X,X
shut,O,X,X
the,O,X,X
iron,O,X,X
door,O,X,X
upon,O,X,X
her,O,X,X
and,O,X,X
put,O,X,X
up,O,X,X
the,O,X,X
bar,O,X,X
Oh,O,X,X
how,O,X,X
frightfully,O,X,X
she,O,X,X
howled,O,X,X
but,O,X,X
Grethel,B,Grethel,good
ran,O,X,X
away,O,X,X
and,O,X,X
left,O,X,X
the,O,X,X
wicked,O,X,X
witch,O,X,X
to,O,X,X
burn,O,X,X
miserably,O,X,X
Grethel,B,Grethel,good
went,O,X,X
straight,O,X,X
to,O,X,X
Hansel,B,Hansel,good
opened,O,X,X
the,O,X,X
stabledoor,O,X,X
and,O,X,X
cried,O,X,X
Hansel,B,Hansel,good
we,O,X,X
are,O,X,X
free,O,X,X
the,B,Witch,bad
old,I,Witch,bad
witch,I,Witch,bad
is,O,X,X
dead,O,X,X
Then,O,X,X
out,O,X,X
flew,O,X,X
Hansel,B,Hansel,good
like,O,X,X
a,O,X,X
bird,O,X,X
from,O,X,X
its,O,X,X
cage,O,X,X
as,O,X,X
soon,O,X,X
as,O,X,X
the,O,X,X
door,O,X,X
is,O,X,X
opened,O,X,X
How,O,X,X
rejoiced,O,X,X
they,O,X,X
both,O,X,X
were,O,X,X
how,O,X,X
they,O,X,X
fell,O,X,X
each,O,X,X
on,O,X,X
the,O,X,X
others,O,X,X
neck,O,X,X
and,O,X,X
danced,O,X,X
about,O,X,X
and,O,X,X
kissed,O,X,X
each,O,X,X
other,O,X,X
And,O,X,X
as,O,X,X
they,O,X,X
had,O,X,X
nothing,O,X,X
more,O,X,X
to,O,X,X
fear,O,X,X
they,O,X,X
went,O,X,X
over,O,X,X
all,O,X,X
the,B,Witch,bad
old,I,Witch,bad
witchs,I,Witch,bad
house,O,X,X
and,O,X,X
in,O,X,X
every,O,X,X
corner,O,X,X
there,O,X,X
stood,O,X,X
chests,O,X,X
of,O,X,X
pearls,O,X,X
and,O,X,X
precious,O,X,X
stones,O,X,X
This,O,X,X
is,O,X,X
something,O,X,X
better,O,X,X
than,O,X,X
flint,O,X,X
stones,O,X,X
said,O,X,X
Hansel,O,X,X
as,O,X,X
he,O,X,X
filled,O,X,X
his,O,X,X
pockets,O,X,X
and,O,X,X
Grethel,B,Grethel,good
thinking,O,X,X
she,O,X,X
also,O,X,X
would,O,X,X
like,O,X,X
to,O,X,X
carry,O,X,X
something,O,X,X
home,O,X,X
with,O,X,X
her,O,X,X
filled,O,X,X
her,O,X,X
apron,O,X,X
full,O,X,X
i,O,X,X
Now,O,X,X
away,O,X,X
we,O,X,X
go,O,X,X
said,O,X,X
Hansel,B,Hansel,good
if,O,X,X
we,O,X,X
only,O,X,X
can,O,X,X
get,O,X,X
out,O,X,X
of,O,X,X
the,B,Witch,bad
witchs,I,Witch,bad
wood,O,X,X
When,O,X,X
they,O,X,X
had,O,X,X
journeyed,O,X,X
a,O,X,X
few,O,X,X
hours,O,X,X
they,O,X,X
came,O,X,X
to,O,X,X
a,O,X,X
great,O,X,X
piece,O,X,X
of,O,X,X
water,O,X,X
We,O,X,X
can,O,X,X
never,O,X,X
get,O,X,X
across,O,X,X
this,O,X,X
said,O,X,X
Hansel,B,Hansel,good
I,O,X,X
see,O,X,X
no,O,X,X
steppingstones,O,X,X
and,O,X,X
no,O,X,X
bridge,O,X,X
And,O,X,X
there,O,X,X
is,O,X,X
no,O,X,X
boat,O,X,X
either,O,X,X
said,O,X,X
Grethel,B,Grethel,good
but,O,X,X
here,O,X,X
comes,O,X,X
a,B,Duck,good
white,I,Duck,good
duck,I,Duck,good
if,O,X,X
I,O,X,X
ask,O,X,X
her,O,X,X
she,O,X,X
will,O,X,X
help,O,X,X
us,O,X,X
over,O,X,X
So,O,X,X
she,O,X,X
cried,O,X,X
Duck,B,Duck,good
duck,I,Duck,good
here,O,X,X
we,O,X,X
stand,O,X,X
Hansel,B,Hansel,good
and,O,X,X
Grethel,B,Grethel,good
on,O,X,X
the,O,X,X
land,O,X,X
Steppingstones,O,X,X
and,O,X,X
bridge,O,X,X
we,O,X,X
lack,O,X,X
Carry,O,X,X
us,O,X,X
over,O,X,X
on,O,X,X
your,O,X,X
nice,O,X,X
white,O,X,X
back,O,X,X
And,O,X,X
the,B,Duck,good
duck,I,Duck,good
came,O,X,X
accordingly,O,X,X
and,O,X,X
Hansel,B,Hansel,good
got,O,X,X
upon,O,X,X
her,O,X,X
and,O,X,X
told,O,X,X
his,O,X,X
sister,B,Grethel,good
to,O,X,X
come,O,X,X
too,O,X,X
No,O,X,X
answered,O,X,X
Grethel,B,Grethel,good
that,O,X,X
would,O,X,X
be,O,X,X
too,O,X,X
hard,O,X,X
upon,O,X,X
the,B,Duck,good
duck,I,Duck,good
we,O,X,X
can,O,X,X
go,O,X,X
separately,O,X,X
one,O,X,X
after,O,X,X
the,O,X,X
other,O,X,X
And,O,X,X
that,O,X,X
was,O,X,X
how,O,X,X
it,O,X,X
was,O,X,X
managed,O,X,X
and,O,X,X
after,O,X,X
that,O,X,X
they,O,X,X
went,O,X,X
on,O,X,X
happily,O,X,X
until,O,X,X
they,O,X,X
came,O,X,X
to,O,X,X
the,O,X,X
wood,O,X,X
and,O,X,X
the,O,X,X
way,O,X,X
grew,O,X,X
more,O,X,X
and,O,X,X
more,O,X,X
familiar,O,X,X
till,O,X,X
at,O,X,X
last,O,X,X
they,O,X,X
saw,O,X,X
in,O,X,X
the,O,X,X
distance,O,X,X
their,O,X,X
fathers,B,Woodcutter,good
house,O,X,X
Then,O,X,X
they,O,X,X
ran,O,X,X
till,O,X,X
they,O,X,X
came,O,X,X
up,O,X,X
to,O,X,X
it,O,X,X
rushed,O,X,X
in,O,X,X
at,O,X,X
the,O,X,X
door,O,X,X
and,O,X,X
fell,O,X,X
on,O,X,X
their,O,X,X
fathers,B,Woodcutter,good
neck,O,X,X
The,B,Woodcutter,good
man,I,Woodcutter,good
had,O,X,X
not,O,X,X
had,O,X,X
a,O,X,X
quiet,O,X,X
hour,O,X,X
since,O,X,X
he,O,X,X
left,O,X,X
his,O,X,X
children,B,Children,good
in,O,X,X
the,O,X,X
wood,O,X,X
but,O,X,X
the,B,Wife,bad
wife,I,Wife,bad
was,O,X,X
dead,O,X,X
And,O,X,X
when,O,X,X
Grethel,B,Grethel,good
opened,O,X,X
her,O,X,X
apron,O,X,X
the,O,X,X
pearls,O,X,X
and,O,X,X
precious,O,X,X
stones,O,X,X
were,O,X,X
scattered,O,X,X
all,O,X,X
over,O,X,X
the,O,X,X
room,O,X,X
and,O,X,X
Hansel,B,Hansel,good
took,O,X,X
one,O,X,X
handful,O,X,X
after,O,X,X
another,O,X,X
out,O,X,X
of,O,X,X
his,O,X,X
pocket,O,X,X
Then,O,X,X
was,O,X,X
all,O,X,X
care,O,X,X
at,O,X,X
an,O,X,X
end,O,X,X
and,O,X,X
they,O,X,X
lived,O,X,X
in,O,X,X
great,O,X,X
joy,O,X,X
together,O,X,X
My,O,X,X
tale,O,X,X
is,O,X,X
done,O,X,X
there,O,X,X
runs,O,X,X
a,O,X,X
mouse,O,X,X
whosoever,O,X,X
catches,O,X,X
it,O,X,X
may,O,X,X
make,O,X,X
himself,O,X,X
a,O,X,X
big,O,X,X
fur,O,X,X
cap,O,X,X
out,O,X,X
of,O,X,X
it,O,X,X
