word,entity,name,alignment
I,O,X,X
would,O,X,X
never,O,X,X
have,O,X,X
imagined,O,X,X
that,O,X,X
ones,O,X,X
own,O,X,X
shadow,B,Old Shadow,bad
could,O,X,X
come,O,X,X
back,O,X,X
in,O,X,X
human,O,X,X
form,O,X,X
Just,O,X,X
tell,O,X,X
me,O,X,X
what,O,X,X
I,O,X,X
owe,O,X,X
said,O,X,X
the,B,Old Shadow,bad
shadow,I,Old Shadow,bad
because,O,X,X
I,O,X,X
dont,O,X,X
like,O,X,X
to,O,X,X
be,O,X,X
in,O,X,X
debt,O,X,X
to,O,X,X
anyone,O,X,X
How,O,X,X
can,O,X,X
you,O,X,X
talk,O,X,X
that,O,X,X
way,O,X,X
said,O,X,X
the,B,Scholar,good
student,I,Scholar,good
What,O,X,X
debt,O,X,X
could,O,X,X
there,O,X,X
be,O,X,X
Feel,O,X,X
perfectly,O,X,X
free,O,X,X
I,O,X,X
am,O,X,X
tremendously,O,X,X
pleased,O,X,X
to,O,X,X
hear,O,X,X
of,O,X,X
your,O,X,X
good,O,X,X
luck,O,X,X
Sit,O,X,X
down,O,X,X
my,O,X,X
old,B,Old Shadow,bad
friend,I,Old Shadow,bad
and,O,X,X
tell,O,X,X
me,O,X,X
a,O,X,X
bit,O,X,X
about,O,X,X
how,O,X,X
it,O,X,X
all,O,X,X
happened,O,X,X
and,O,X,X
about,O,X,X
what,O,X,X
you,O,X,X
saw,O,X,X
in,O,X,X
that,O,X,X
house,O,X,X
across,O,X,X
the,O,X,X
street,O,X,X
from,O,X,X
us,O,X,X
in,O,X,X
the,O,X,X
warm,O,X,X
country,O,X,X
Yes,O,X,X
Ill,O,X,X
tell,O,X,X
you,O,X,X
all,O,X,X
about,O,X,X
it,O,X,X
the,B,Old Shadow,bad
shadow,I,Old Shadow,bad
said,O,X,X
as,O,X,X
he,O,X,X
sat,O,X,X
down,O,X,X
But,O,X,X
you,O,X,X
must,O,X,X
promise,O,X,X
that,O,X,X
if,O,X,X
you,O,X,X
meet,O,X,X
me,O,X,X
anywhere,O,X,X
you,O,X,X
wont,O,X,X
tell,O,X,X
a,O,X,X
soul,O,X,X
in,O,X,X
town,O,X,X
about,O,X,X
my,O,X,X
having,O,X,X
been,O,X,X
your,O,X,X
shadow,B,Old Shadow,bad
I,O,X,X
intend,O,X,X
to,O,X,X
become,O,X,X
engaged,O,X,X
for,O,X,X
I,O,X,X
can,O,X,X
easily,O,X,X
support,O,X,X
a,O,X,X
family,O,X,X
Dont,O,X,X
you,O,X,X
worry,O,X,X
said,O,X,X
the,B,Scholar,good
scholar,I,Scholar,good
I,O,X,X
wont,O,X,X
tell,O,X,X
anyone,O,X,X
who,O,X,X
you,O,X,X
really,O,X,X
are,O,X,X
I,O,X,X
give,O,X,X
you,O,X,X
my,O,X,X
hand,O,X,X
on,O,X,X
it,O,X,X
I,O,X,X
promise,O,X,X
and,O,X,X
a,O,X,X
man,O,X,X
is,O,X,X
as,O,X,X
good,O,X,X
as,O,X,X
his,O,X,X
word,O,X,X
And,O,X,X
a,O,X,X
word,O,X,X
is,O,X,X
as,O,X,X
good,O,X,X
as,O,X,X
its,O,X,X
shadow,O,X,X
the,B,Old Shadow,bad
shadow,I,Old Shadow,bad
said,O,X,X
for,O,X,X
he,O,X,X
couldnt,O,X,X
put,O,X,X
it,O,X,X
any,O,X,X
other,O,X,X
way,O,X,X
It,O,X,X
was,O,X,X
really,O,X,X
remarkable,O,X,X
how,O,X,X
much,O,X,X
of,O,X,X
a,O,X,X
man,O,X,X
he,O,X,X
had,O,X,X
become,O,X,X
dressed,O,X,X
all,O,X,X
in,O,X,X
black,O,X,X
with,O,X,X
the,O,X,X
finest,O,X,X
cloth,O,X,X
patentleather,O,X,X
shoes,O,X,X
and,O,X,X
an,O,X,X
opera,O,X,X
hat,O,X,X
that,O,X,X
could,O,X,X
be,O,X,X
pressed,O,X,X
perfectly,O,X,X
flat,O,X,X
till,O,X,X
it,O,X,X
was,O,X,X
only,O,X,X
brim,O,X,X
and,O,X,X
top,O,X,X
not,O,X,X
to,O,X,X
mention,O,X,X
those,O,X,X
things,O,X,X
we,O,X,X
already,O,X,X
know,O,X,X
about,O,X,X
those,O,X,X
seals,O,X,X
that,O,X,X
gold,O,X,X
chain,O,X,X
and,O,X,X
the,O,X,X
diamond,O,X,X
rings,O,X,X
The,B,Old Shadow,bad
shadow,I,Old Shadow,bad
was,O,X,X
well,O,X,X
dressed,O,X,X
indeed,O,X,X
and,O,X,X
it,O,X,X
was,O,X,X
just,O,X,X
this,O,X,X
that,O,X,X
made,O,X,X
him,O,X,X
appear,O,X,X
human,O,X,X
Now,O,X,X
Ill,O,X,X
tell,O,X,X
you,O,X,X
said,O,X,X
the,B,Old Shadow,bad
shadow,I,Old Shadow,bad
grinding,O,X,X
his,O,X,X
patentleather,O,X,X
shoes,O,X,X
on,O,X,X
the,O,X,X
arm,O,X,X
of,O,X,X
the,B,Scholar,good
scholars,I,Scholar,good
new,B,New Shadow,neutral
shadow,I,New Shadow,neutral
which,O,X,X
lay,O,X,X
at,O,X,X
his,O,X,X
feet,O,X,X
like,O,X,X
a,O,X,X
poodle,O,X,X
dog,O,X,X
This,O,X,X
was,O,X,X
arrogance,O,X,X
perhaps,O,X,X
or,O,X,X
possibly,O,X,X
he,O,X,X
was,O,X,X
trying,O,X,X
to,O,X,X
make,O,X,X
the,B,New Shadow,neutral
new,I,New Shadow,neutral
shadow,I,New Shadow,neutral
stick,O,X,X
to,O,X,X
his,O,X,X
own,O,X,X
feet,O,X,X
The,B,New Shadow,neutral
shadow,I,New Shadow,neutral
on,O,X,X
the,O,X,X
floor,O,X,X
lay,O,X,X
quiet,O,X,X
and,O,X,X
still,O,X,X
and,O,X,X
listened,O,X,X
its,O,X,X
best,O,X,X
so,O,X,X
that,O,X,X
it,O,X,X
might,O,X,X
learn,O,X,X
how,O,X,X
to,O,X,X
get,O,X,X
free,O,X,X
and,O,X,X
work,O,X,X
its,O,X,X
way,O,X,X
up,O,X,X
to,O,X,X
be,O,X,X
its,O,X,X
own,O,X,X
master,O,X,X
Do,O,X,X
you,O,X,X
know,O,X,X
who,O,X,X
lived,O,X,X
in,O,X,X
the,O,X,X
house,O,X,X
across,O,X,X
the,O,X,X
street,O,X,X
from,O,X,X
us,O,X,X
the,B,Old Shadow,bad
old,I,Old Shadow,bad
shadow,I,Old Shadow,bad
asked,O,X,X
She,O,X,X
was,O,X,X
the,O,X,X
most,O,X,X
lovely,O,X,X
of,O,X,X
all,O,X,X
creatures,O,X,X
she,O,X,X
was,O,X,X
Poetry,O,X,X
herself,O,X,X
I,O,X,X
lived,O,X,X
there,O,X,X
for,O,X,X
three,O,X,X
weeks,O,X,X
and,O,X,X
it,O,X,X
was,O,X,X
as,O,X,X
if,O,X,X
I,O,X,X
had,O,X,X
lived,O,X,X
there,O,X,X
three,O,X,X
thousand,O,X,X
years,O,X,X
reading,O,X,X
all,O,X,X
that,O,X,X
has,O,X,X
ever,O,X,X
been,O,X,X
written,O,X,X
Thats,O,X,X
what,O,X,X
I,O,X,X
said,O,X,X
and,O,X,X
its,O,X,X
the,O,X,X
truth,O,X,X
I,O,X,X
have,O,X,X
seen,O,X,X
it,O,X,X
all,O,X,X
and,O,X,X
I,O,X,X
know,O,X,X
everything,O,X,X
Poetry,O,X,X
the,O,X,X
scholar,O,X,X
cried,O,X,X
Yes,O,X,X
to,O,X,X
be,O,X,X
sure,O,X,X
she,O,X,X
often,O,X,X
lives,O,X,X
as,O,X,X
a,O,X,X
hermit,O,X,X
in,O,X,X
the,O,X,X
large,O,X,X
cities,O,X,X
Poetry,O,X,X
Yes,O,X,X
I,O,X,X
saw,O,X,X
her,O,X,X
myself,O,X,X
for,O,X,X
one,O,X,X
brief,O,X,X
moment,O,X,X
but,O,X,X
my,O,X,X
eyes,O,X,X
were,O,X,X
heavy,O,X,X
with,O,X,X
sleep,O,X,X
She,O,X,X
stood,O,X,X
on,O,X,X
the,O,X,X
balcony,O,X,X
as,O,X,X
radiant,O,X,X
as,O,X,X
the,O,X,X
northern,O,X,X
lights,O,X,X
Tell,O,X,X
me,O,X,X
Tell,O,X,X
me,O,X,X
You,O,X,X
were,O,X,X
on,O,X,X
the,O,X,X
balcony,O,X,X
You,O,X,X
went,O,X,X
through,O,X,X
the,O,X,X
doorway,O,X,X
and,O,X,X
then,O,X,X
Then,O,X,X
I,O,X,X
was,O,X,X
in,O,X,X
the,O,X,X
anteroom,O,X,X
said,O,X,X
the,B,Old Shadow,bad
shadow,I,Old Shadow,bad
It,O,X,X
was,O,X,X
the,O,X,X
room,O,X,X
you,O,X,X
were,O,X,X
always,O,X,X
staring,O,X,X
at,O,X,X
from,O,X,X
across,O,X,X
the,O,X,X
way,O,X,X
There,O,X,X
were,O,X,X
no,O,X,X
candles,O,X,X
there,O,X,X
and,O,X,X
the,O,X,X
room,O,X,X
was,O,X,X
in,O,X,X
twilight,O,X,X
But,O,X,X
the,O,X,X
door,O,X,X
upon,O,X,X
door,O,X,X
stood,O,X,X
open,O,X,X
in,O,X,X
a,O,X,X
whole,O,X,X
series,O,X,X
of,O,X,X
brilliantly,O,X,X
lit,O,X,X
halls,O,X,X
and,O,X,X
reception,O,X,X
rooms,O,X,X
That,O,X,X
blaze,O,X,X
of,O,X,X
lights,O,X,X
would,O,X,X
have,O,X,X
struck,O,X,X
me,O,X,X
dead,O,X,X
had,O,X,X
I,O,X,X
gone,O,X,X
as,O,X,X
far,O,X,X
as,O,X,X
the,O,X,X
room,O,X,X
where,O,X,X
the,B,Maiden,neutral
maiden,I,Maiden,neutral
was,O,X,X
but,O,X,X
I,O,X,X
was,O,X,X
careful,O,X,X
I,O,X,X
took,O,X,X
my,O,X,X
time,O,X,X
as,O,X,X
one,O,X,X
should,O,X,X
And,O,X,X
then,O,X,X
what,O,X,X
did,O,X,X
you,O,X,X
see,O,X,X
my,O,X,X
old,B,Old Shadow,bad
friend,I,Old Shadow,bad
the,B,Scholar,good
scholar,I,Scholar,good
asked,O,X,X
I,O,X,X
saw,O,X,X
everything,O,X,X
and,O,X,X
I,O,X,X
shall,O,X,X
tell,O,X,X
everything,O,X,X
to,O,X,X
you,O,X,X
but,O,X,X
its,O,X,X
not,O,X,X
that,O,X,X
Im,O,X,X
proud,O,X,X
but,O,X,X
as,O,X,X
I,O,X,X
am,O,X,X
a,O,X,X
free,O,X,X
man,O,X,X
and,O,X,X
well,O,X,X
educated,O,X,X
not,O,X,X
to,O,X,X
mention,O,X,X
my,O,X,X
high,O,X,X
standing,O,X,X
and,O,X,X
my,O,X,X
considerable,O,X,X
fortune,O,X,X
I,O,X,X
do,O,X,X
wish,O,X,X
you,O,X,X
wouldnt,O,X,X
call,O,X,X
me,O,X,X
your,O,X,X
old,B,Old Shadow,bad
friend,I,Old Shadow,bad
I,O,X,X
beg,O,X,X
your,O,X,X
pardon,O,X,X
said,O,X,X
the,B,Scholar,good
scholar,I,Scholar,good
Its,O,X,X
an,O,X,X
old,O,X,X
habit,O,X,X
and,O,X,X
hard,O,X,X
to,O,X,X
change,O,X,X
You,O,X,X
are,O,X,X
perfectly,O,X,X
right,O,X,X
my,O,X,X
dear,O,X,X
sir,O,X,X
and,O,X,X
Ill,O,X,X
remember,O,X,X
it,O,X,X
But,O,X,X
now,O,X,X
my,O,X,X
dear,O,X,X
sir,O,X,X
tell,O,X,X
me,O,X,X
of,O,X,X
all,O,X,X
that,O,X,X
you,O,X,X
saw,O,X,X
All,O,X,X
said,O,X,X
the,O,X,X
shadow,O,X,X
for,O,X,X
I,O,X,X
saw,O,X,X
it,O,X,X
all,O,X,X
and,O,X,X
I,O,X,X
know,O,X,X
everything,O,X,X
How,O,X,X
did,O,X,X
the,O,X,X
innermost,O,X,X
rooms,O,X,X
look,O,X,X
the,B,Scholar,good
scholar,I,Scholar,good
asked,O,X,X
Was,O,X,X
it,O,X,X
like,O,X,X
a,O,X,X
green,O,X,X
forest,O,X,X
Was,O,X,X
it,O,X,X
like,O,X,X
a,O,X,X
holy,O,X,X
temple,O,X,X
Were,O,X,X
the,O,X,X
rooms,O,X,X
like,O,X,X
the,O,X,X
starry,O,X,X
skies,O,X,X
seen,O,X,X
from,O,X,X
some,O,X,X
high,O,X,X
mountain,O,X,X
Everything,O,X,X
was,O,X,X
there,O,X,X
said,O,X,X
the,B,Old Shadow,bad
shadow,I,Old Shadow,bad
I,O,X,X
didnt,O,X,X
quite,O,X,X
go,O,X,X
inside,O,X,X
I,O,X,X
stayed,O,X,X
in,O,X,X
the,O,X,X
dark,O,X,X
anteroom,O,X,X
but,O,X,X
my,O,X,X
place,O,X,X
there,O,X,X
was,O,X,X
perfect,O,X,X
I,O,X,X
saw,O,X,X
everything,O,X,X
and,O,X,X
I,O,X,X
know,O,X,X
everything,O,X,X
I,O,X,X
have,O,X,X
been,O,X,X
in,O,X,X
the,O,X,X
antechamber,O,X,X
at,O,X,X
the,O,X,X
court,O,X,X
of,O,X,X
Poetry,O,X,X
But,O,X,X
what,O,X,X
did,O,X,X
you,O,X,X
see,O,X,X
Did,O,X,X
the,O,X,X
gods,O,X,X
of,O,X,X
old,O,X,X
march,O,X,X
through,O,X,X
the,O,X,X
halls,O,X,X
Did,O,X,X
the,O,X,X
old,O,X,X
heroes,O,X,X
fight,O,X,X
there,O,X,X
Did,O,X,X
fair,O,X,X
children,O,X,X
play,O,X,X
there,O,X,X
and,O,X,X
tell,O,X,X
their,O,X,X
dreams,O,X,X
I,O,X,X
was,O,X,X
there,O,X,X
I,O,X,X
tell,O,X,X
you,O,X,X
so,O,X,X
you,O,X,X
must,O,X,X
understand,O,X,X
that,O,X,X
I,O,X,X
saw,O,X,X
all,O,X,X
that,O,X,X
there,O,X,X
was,O,X,X
to,O,X,X
be,O,X,X
seen,O,X,X
Had,O,X,X
you,O,X,X
come,O,X,X
over,O,X,X
it,O,X,X
would,O,X,X
not,O,X,X
have,O,X,X
made,O,X,X
a,O,X,X
man,O,X,X
of,O,X,X
you,O,X,X
as,O,X,X
it,O,X,X
did,O,X,X
of,O,X,X
me,O,X,X
Also,O,X,X
I,O,X,X
learned,O,X,X
to,O,X,X
understand,O,X,X
my,O,X,X
inner,O,X,X
self,O,X,X
what,O,X,X
is,O,X,X
born,O,X,X
in,O,X,X
me,O,X,X
and,O,X,X
the,O,X,X
relationship,O,X,X
between,O,X,X
me,O,X,X
and,O,X,X
Poetry,O,X,X
Yes,O,X,X
when,O,X,X
I,O,X,X
was,O,X,X
with,O,X,X
you,O,X,X
I,O,X,X
did,O,X,X
not,O,X,X
think,O,X,X
of,O,X,X
such,O,X,X
things,O,X,X
but,O,X,X
you,O,X,X
must,O,X,X
remember,O,X,X
how,O,X,X
wonderfully,O,X,X
I,O,X,X
always,O,X,X
expanded,O,X,X
at,O,X,X
sunrise,O,X,X
and,O,X,X
sunset,O,X,X
And,O,X,X
in,O,X,X
the,O,X,X
moonlight,O,X,X
I,O,X,X
almost,O,X,X
seemed,O,X,X
more,O,X,X
real,O,X,X
than,O,X,X
you,O,X,X
Then,O,X,X
I,O,X,X
did,O,X,X
not,O,X,X
understand,O,X,X
myself,O,X,X
but,O,X,X
in,O,X,X
that,O,X,X
anteroom,O,X,X
I,O,X,X
came,O,X,X
to,O,X,X
know,O,X,X
my,O,X,X
true,O,X,X
nature,O,X,X
I,O,X,X
was,O,X,X
a,O,X,X
man,O,X,X
I,O,X,X
came,O,X,X
out,O,X,X
completely,O,X,X
changed,O,X,X
But,O,X,X
you,O,X,X
were,O,X,X
no,O,X,X
longer,O,X,X
in,O,X,X
the,O,X,X
warm,O,X,X
country,O,X,X
Being,O,X,X
a,O,X,X
man,O,X,X
I,O,X,X
was,O,X,X
ashamed,O,X,X
to,O,X,X
be,O,X,X
seen,O,X,X
as,O,X,X
I,O,X,X
was,O,X,X
I,O,X,X
lacked,O,X,X
shoes,O,X,X
clothes,O,X,X
and,O,X,X
all,O,X,X
the,O,X,X
surface,O,X,X
veneer,O,X,X
which,O,X,X
makes,O,X,X
a,O,X,X
man,O,X,X
I,O,X,X
went,O,X,X
into,O,X,X
hiding,O,X,X
this,O,X,X
is,O,X,X
confidential,O,X,X
and,O,X,X
you,O,X,X
must,O,X,X
not,O,X,X
write,O,X,X
it,O,X,X
in,O,X,X
any,O,X,X
of,O,X,X
your,O,X,X
books,O,X,X
I,O,X,X
went,O,X,X
into,O,X,X
hiding,O,X,X
under,O,X,X
the,O,X,X
skirts,O,X,X
of,O,X,X
the,O,X,X
cakewoman,O,X,X
Little,O,X,X
she,O,X,X
knew,O,X,X
what,O,X,X
she,O,X,X
concealed,O,X,X
Not,O,X,X
until,O,X,X
evening,O,X,X
did,O,X,X
I,O,X,X
venture,O,X,X
out,O,X,X
I,O,X,X
ran,O,X,X
through,O,X,X
the,O,X,X
streets,O,X,X
in,O,X,X
the,O,X,X
moonlight,O,X,X
and,O,X,X
stretched,O,X,X
myself,O,X,X
tall,O,X,X
against,O,X,X
the,O,X,X
walls,O,X,X
Its,O,X,X
such,O,X,X
a,O,X,X
pleasant,O,X,X
way,O,X,X
of,O,X,X
scratching,O,X,X
ones,O,X,X
back,O,X,X
Up,O,X,X
I,O,X,X
ran,O,X,X
and,O,X,X
down,O,X,X
I,O,X,X
ran,O,X,X
peeping,O,X,X
into,O,X,X
the,O,X,X
highest,O,X,X
windows,O,X,X
into,O,X,X
drawing,O,X,X
rooms,O,X,X
and,O,X,X
into,O,X,X
garrets,O,X,X
I,O,X,X
peered,O,X,X
in,O,X,X
where,O,X,X
no,O,X,X
one,O,X,X
else,O,X,X
could,O,X,X
peer,O,X,X
I,O,X,X
saw,O,X,X
what,O,X,X
no,O,X,X
one,O,X,X
else,O,X,X
could,O,X,X
see,O,X,X
or,O,X,X
should,O,X,X
see,O,X,X
Taken,O,X,X
all,O,X,X
in,O,X,X
all,O,X,X
its,O,X,X
a,O,X,X
wicked,O,X,X
world,O,X,X
I,O,X,X
would,O,X,X
not,O,X,X
care,O,X,X
to,O,X,X
be,O,X,X
a,O,X,X
man,O,X,X
if,O,X,X
it,O,X,X
were,O,X,X
not,O,X,X
considered,O,X,X
the,O,X,X
fashionable,O,X,X
thing,O,X,X
to,O,X,X
be,O,X,X
I,O,X,X
saw,O,X,X
the,O,X,X
most,O,X,X
incredible,O,X,X
behavior,O,X,X
among,O,X,X
men,O,X,X
and,O,X,X
women,O,X,X
fathers,O,X,X
and,O,X,X
mothers,O,X,X
and,O,X,X
among,O,X,X
those,O,X,X
perfectly,O,X,X
darling,O,X,X
children,O,X,X
I,O,X,X
saw,O,X,X
what,O,X,X
nobody,O,X,X
knows,O,X,X
but,O,X,X
everybody,O,X,X
would,O,X,X
like,O,X,X
to,O,X,X
know,O,X,X
and,O,X,X
that,O,X,X
is,O,X,X
what,O,X,X
wickedness,O,X,X
goes,O,X,X
on,O,X,X
next,O,X,X
door,O,X,X
If,O,X,X
I,O,X,X
had,O,X,X
written,O,X,X
it,O,X,X
in,O,X,X
a,O,X,X
newspaper,O,X,X
oh,O,X,X
how,O,X,X
widely,O,X,X
it,O,X,X
would,O,X,X
have,O,X,X
been,O,X,X
read,O,X,X
But,O,X,X
instead,O,X,X
I,O,X,X
wrote,O,X,X
to,O,X,X
the,O,X,X
people,O,X,X
directly,O,X,X
concerned,O,X,X
and,O,X,X
there,O,X,X
was,O,X,X
the,O,X,X
most,O,X,X
terrible,O,X,X
consternation,O,X,X
in,O,X,X
every,O,X,X
town,O,X,X
to,O,X,X
which,O,X,X
I,O,X,X
came,O,X,X
They,O,X,X
were,O,X,X
so,O,X,X
afraid,O,X,X
of,O,X,X
me,O,X,X
and,O,X,X
yet,O,X,X
so,O,X,X
remarkably,O,X,X
fond,O,X,X
of,O,X,X
me,O,X,X
The,O,X,X
professors,O,X,X
appointed,O,X,X
me,O,X,X
a,O,X,X
professor,O,X,X
and,O,X,X
the,O,X,X
tailor,O,X,X
made,O,X,X
me,O,X,X
new,O,X,X
clothes,O,X,X
my,O,X,X
wardrobe,O,X,X
is,O,X,X
most,O,X,X
complete,O,X,X
The,O,X,X
master,O,X,X
of,O,X,X
the,O,X,X
mint,O,X,X
coined,O,X,X
new,O,X,X
money,O,X,X
for,O,X,X
me,O,X,X
the,O,X,X
women,O,X,X
called,O,X,X
me,O,X,X
such,O,X,X
a,O,X,X
handsome,O,X,X
man,O,X,X
and,O,X,X
so,O,X,X
I,O,X,X
became,O,X,X
the,O,X,X
man,O,X,X
I,O,X,X
am,O,X,X
Now,O,X,X
I,O,X,X
must,O,X,X
bid,O,X,X
you,O,X,X
goodby,O,X,X
Heres,O,X,X
my,O,X,X
card,O,X,X
I,O,X,X
live,O,X,X
on,O,X,X
the,O,X,X
sunny,O,X,X
side,O,X,X
of,O,X,X
the,O,X,X
street,O,X,X
and,O,X,X
I,O,X,X
am,O,X,X
always,O,X,X
at,O,X,X
home,O,X,X
on,O,X,X
rainy,O,X,X
days,O,X,X
The,O,X,X
shadow,O,X,X
took,O,X,X
his,O,X,X
leave,O,X,X
How,O,X,X
extraordinary,O,X,X
said,O,X,X
the,B,Scholar,good
scholar,I,Scholar,good
The,O,X,X
days,O,X,X
passed,O,X,X
The,O,X,X
years,O,X,X
went,O,X,X
by,O,X,X
And,O,X,X
the,B,Old Shadow,bad
shadow,I,Old Shadow,bad
called,O,X,X
again,O,X,X
How,O,X,X
goes,O,X,X
it,O,X,X
he,O,X,X
asked,O,X,X
Alack,O,X,X
said,O,X,X
the,B,Scholar,good
scholar,I,Scholar,good
I,O,X,X
still,O,X,X
write,O,X,X
about,O,X,X
the,O,X,X
true,O,X,X
the,O,X,X
good,O,X,X
and,O,X,X
the,O,X,X
beautiful,O,X,X
but,O,X,X
nobody,O,X,X
cares,O,X,X
to,O,X,X
read,O,X,X
about,O,X,X
such,O,X,X
things,O,X,X
I,O,X,X
feel,O,X,X
quite,O,X,X
despondent,O,X,X
for,O,X,X
I,O,X,X
take,O,X,X
it,O,X,X
deeply,O,X,X
to,O,X,X
heart,O,X,X
I,O,X,X
dont,O,X,X
said,O,X,X
the,B,Old Shadow,bad
shadow,I,Old Shadow,bad
I,O,X,X
am,O,X,X
getting,O,X,X
fat,O,X,X
as,O,X,X
one,O,X,X
should,O,X,X
You,O,X,X
dont,O,X,X
know,O,X,X
the,O,X,X
ways,O,X,X
of,O,X,X
the,O,X,X
world,O,X,X
and,O,X,X
thats,O,X,X
why,O,X,X
your,O,X,X
health,O,X,X
suffers,O,X,X
You,O,X,X
ought,O,X,X
to,O,X,X
travel,O,X,X
Im,O,X,X
taking,O,X,X
a,O,X,X
trip,O,X,X
this,O,X,X
summer,O,X,X
Will,O,X,X
you,O,X,X
come,O,X,X
with,O,X,X
me,O,X,X
Id,O,X,X
like,O,X,X
to,O,X,X
have,O,X,X
a,O,X,X
traveling,O,X,X
companion,O,X,X
Will,O,X,X
you,O,X,X
come,O,X,X
along,O,X,X
as,O,X,X
my,O,X,X
shadow,O,X,X
It,O,X,X
would,O,X,X
be,O,X,X
a,O,X,X
great,O,X,X
pleasure,O,X,X
to,O,X,X
have,O,X,X
you,O,X,X
along,O,X,X
and,O,X,X
Ill,O,X,X
pay,O,X,X
all,O,X,X
the,O,X,X
expenses,O,X,X
No,O,X,X
thats,O,X,X
a,O,X,X
bit,O,X,X
too,O,X,X
much,O,X,X
said,O,X,X
the,B,Scholar,good
scholar,I,Scholar,good
It,O,X,X
depends,O,X,X
on,O,X,X
how,O,X,X
you,O,X,X
look,O,X,X
at,O,X,X
it,O,X,X
said,O,X,X
the,B,Old Shadow,bad
shadow,I,Old Shadow,bad
It,O,X,X
will,O,X,X
do,O,X,X
you,O,X,X
a,O,X,X
lot,O,X,X
of,O,X,X
good,O,X,X
to,O,X,X
travel,O,X,X
Will,O,X,X
you,O,X,X
be,O,X,X
my,O,X,X
shadow,O,X,X
The,O,X,X
trip,O,X,X
wont,O,X,X
cost,O,X,X
you,O,X,X
a,O,X,X
thing,O,X,X
This,O,X,X
has,O,X,X
gone,O,X,X
much,O,X,X
too,O,X,X
far,O,X,X
said,O,X,X
the,B,Scholar,good
scholar,I,Scholar,good
Well,O,X,X
thats,O,X,X
the,O,X,X
way,O,X,X
the,O,X,X
world,O,X,X
goes,O,X,X
the,B,Old Shadow,bad
shadow,I,Old Shadow,bad
told,O,X,X
him,O,X,X
and,O,X,X
thats,O,X,X
the,O,X,X
way,O,X,X
it,O,X,X
will,O,X,X
keep,O,X,X
on,O,X,X
going,O,X,X
And,O,X,X
away,O,X,X
he,O,X,X
went,O,X,X
The,B,Scholar,good
learned,I,Scholar,good
man,I,Scholar,good
was,O,X,X
not,O,X,X
at,O,X,X
all,O,X,X
well,O,X,X
Sorrow,O,X,X
and,O,X,X
trouble,O,X,X
pursued,O,X,X
him,O,X,X
and,O,X,X
what,O,X,X
he,O,X,X
had,O,X,X
to,O,X,X
say,O,X,X
about,O,X,X
the,O,X,X
good,O,X,X
the,O,X,X
true,O,X,X
and,O,X,X
the,O,X,X
beautiful,O,X,X
appealed,O,X,X
to,O,X,X
most,O,X,X
people,O,X,X
about,O,X,X
as,O,X,X
much,O,X,X
as,O,X,X
roses,O,X,X
appeal,O,X,X
to,O,X,X
a,O,X,X
cow,O,X,X
Finally,O,X,X
he,O,X,X
grew,O,X,X
quite,O,X,X
ill,O,X,X
You,O,X,X
really,O,X,X
look,O,X,X
like,O,X,X
a,O,X,X
shadow,O,X,X
people,O,X,X
told,O,X,X
him,O,X,X
and,O,X,X
he,O,X,X
trembled,O,X,X
at,O,X,X
the,O,X,X
thought,O,X,X
You,O,X,X
must,O,X,X
visit,O,X,X
a,O,X,X
watering,O,X,X
place,O,X,X
said,O,X,X
the,B,Old Shadow,bad
shadow,I,Old Shadow,bad
who,O,X,X
came,O,X,X
to,O,X,X
see,O,X,X
him,O,X,X
again,O,X,X
Theres,O,X,X
no,O,X,X
question,O,X,X
about,O,X,X
it,O,X,X
Ill,O,X,X
take,O,X,X
you,O,X,X
with,O,X,X
me,O,X,X
for,O,X,X
old,O,X,X
friendships,O,X,X
sake,O,X,X
Ill,O,X,X
pay,O,X,X
for,O,X,X
the,O,X,X
trip,O,X,X
and,O,X,X
you,O,X,X
can,O,X,X
write,O,X,X
about,O,X,X
it,O,X,X
as,O,X,X
well,O,X,X
as,O,X,X
doing,O,X,X
your,O,X,X
best,O,X,X
to,O,X,X
amuse,O,X,X
me,O,X,X
along,O,X,X
the,O,X,X
way,O,X,X
I,O,X,X
need,O,X,X
to,O,X,X
go,O,X,X
to,O,X,X
a,O,X,X
watering,O,X,X
place,O,X,X
too,O,X,X
because,O,X,X
my,O,X,X
beard,O,X,X
isnt,O,X,X
growing,O,X,X
as,O,X,X
it,O,X,X
should,O,X,X
Thats,O,X,X
a,O,X,X
sort,O,X,X
of,O,X,X
disease,O,X,X
too,O,X,X
and,O,X,X
one,O,X,X
cant,O,X,X
get,O,X,X
along,O,X,X
without,O,X,X
a,O,X,X
beard,O,X,X
Now,O,X,X
do,O,X,X
be,O,X,X
reasonable,O,X,X
and,O,X,X
accept,O,X,X
my,O,X,X
proposal,O,X,X
We,O,X,X
shall,O,X,X
travel,O,X,X
just,O,X,X
like,O,X,X
friends,O,X,X
So,O,X,X
off,O,X,X
they,O,X,X
started,O,X,X
The,B,Old Shadow,bad
shadow,I,Old Shadow,bad
was,O,X,X
master,O,X,X
now,O,X,X
and,O,X,X
the,B,Scholar,good
master,I,Scholar,good
was,O,X,X
the,O,X,X
shadow,O,X,X
They,O,X,X
drove,O,X,X
together,O,X,X
rode,O,X,X
together,O,X,X
and,O,X,X
walked,O,X,X
together,O,X,X
side,O,X,X
by,O,X,X
side,O,X,X
before,O,X,X
or,O,X,X
behind,O,X,X
each,O,X,X
other,O,X,X
