word,entity,name,alignment
behind,O,X,X
Him,O,X,X
When,O,X,X
she,O,X,X
awoke,O,X,X
the,O,X,X
next,O,X,X
morning,O,X,X
she,O,X,X
did,O,X,X
not,O,X,X
know,O,X,X
whether,O,X,X
she,O,X,X
had,O,X,X
dreamed,O,X,X
this,O,X,X
or,O,X,X
whether,O,X,X
it,O,X,X
had,O,X,X
really,O,X,X
happened,O,X,X
A,O,X,X
few,O,X,X
steps,O,X,X
farther,O,X,X
on,O,X,X
she,O,X,X
met,O,X,X
an,B,Woman,good
old,I,Woman,good
woman,I,Woman,good
who,O,X,X
had,O,X,X
a,O,X,X
basket,O,X,X
of,O,X,X
berries,O,X,X
and,O,X,X
gave,O,X,X
some,O,X,X
of,O,X,X
them,O,X,X
to,O,X,X
her,O,X,X
Elisa,B,Elisa,good
asked,O,X,X
if,O,X,X
she,O,X,X
had,O,X,X
seen,O,X,X
eleven,B,Princes,good
Princes,I,Princes,good
riding,O,X,X
through,O,X,X
the,O,X,X
forest,O,X,X
No,O,X,X
the,B,Woman,good
old,I,Woman,good
woman,I,Woman,good
said,O,X,X
But,O,X,X
yesterday,O,X,X
I,O,X,X
saw,O,X,X
eleven,B,Princes,good
swans,I,Princes,good
who,O,X,X
wore,O,X,X
golden,O,X,X
crowns,O,X,X
They,O,X,X
were,O,X,X
swimming,O,X,X
in,O,X,X
the,O,X,X
river,O,X,X
not,O,X,X
far,O,X,X
from,O,X,X
here,O,X,X
She,O,X,X
led,O,X,X
Elisa,B,Elisa,good
a,O,X,X
little,O,X,X
way,O,X,X
to,O,X,X
the,O,X,X
top,O,X,X
of,O,X,X
a,O,X,X
hill,O,X,X
which,O,X,X
sloped,O,X,X
down,O,X,X
to,O,X,X
a,O,X,X
winding,O,X,X
river,O,X,X
The,O,X,X
trees,O,X,X
on,O,X,X
either,O,X,X
bank,O,X,X
stretched,O,X,X
their,O,X,X
long,O,X,X
leafy,O,X,X
branches,O,X,X
toward,O,X,X
each,O,X,X
other,O,X,X
and,O,X,X
where,O,X,X
the,O,X,X
stream,O,X,X
was,O,X,X
too,O,X,X
wide,O,X,X
for,O,X,X
them,O,X,X
to,O,X,X
grow,O,X,X
across,O,X,X
it,O,X,X
they,O,X,X
had,O,X,X
torn,O,X,X
their,O,X,X
roots,O,X,X
from,O,X,X
the,O,X,X
earth,O,X,X
and,O,X,X
leaned,O,X,X
out,O,X,X
over,O,X,X
the,O,X,X
water,O,X,X
until,O,X,X
their,O,X,X
branches,O,X,X
met,O,X,X
Elisa,B,Elisa,good
told,O,X,X
the,B,Woman,good
old,I,Woman,good
woman,I,Woman,good
goodby,O,X,X
and,O,X,X
followed,O,X,X
the,O,X,X
river,O,X,X
down,O,X,X
to,O,X,X
where,O,X,X
it,O,X,X
flowed,O,X,X
into,O,X,X
the,O,X,X
great,O,X,X
open,O,X,X
sea,O,X,X
Before,O,X,X
the,B,Elisa,good
young,I,Elisa,good
girl,I,Elisa,good
lay,O,X,X
the,O,X,X
whole,O,X,X
beautiful,O,X,X
sea,O,X,X
but,O,X,X
not,O,X,X
a,O,X,X
sail,O,X,X
nor,O,X,X
a,O,X,X
single,O,X,X
boat,O,X,X
was,O,X,X
in,O,X,X
sight,O,X,X
How,O,X,X
could,O,X,X
she,O,X,X
go,O,X,X
on,O,X,X
She,O,X,X
looked,O,X,X
at,O,X,X
the,O,X,X
countless,O,X,X
pebbles,O,X,X
on,O,X,X
the,O,X,X
beach,O,X,X
and,O,X,X
saw,O,X,X
how,O,X,X
round,O,X,X
the,O,X,X
water,O,X,X
had,O,X,X
worn,O,X,X
them,O,X,X
Glass,O,X,X
iron,O,X,X
ore,O,X,X
stones,O,X,X
all,O,X,X
that,O,X,X
had,O,X,X
been,O,X,X
washed,O,X,X
up,O,X,X
had,O,X,X
been,O,X,X
shaped,O,X,X
by,O,X,X
the,O,X,X
water,O,X,X
that,O,X,X
was,O,X,X
so,O,X,X
much,O,X,X
softer,O,X,X
than,O,X,X
even,O,X,X
her,O,X,X
tender,O,X,X
hand,O,X,X
It,O,X,X
rolls,O,X,X
on,O,X,X
tirelessly,O,X,X
and,O,X,X
that,O,X,X
is,O,X,X
the,O,X,X
way,O,X,X
it,O,X,X
makes,O,X,X
such,O,X,X
hard,O,X,X
things,O,X,X
smooth,O,X,X
she,O,X,X
said,O,X,X
I,O,X,X
shall,O,X,X
be,O,X,X
just,O,X,X
as,O,X,X
untiring,O,X,X
Thank,O,X,X
you,O,X,X
for,O,X,X
your,O,X,X
lesson,O,X,X
you,O,X,X
clear,O,X,X
rolling,O,X,X
waves,O,X,X
My,O,X,X
heart,O,X,X
tells,O,X,X
me,O,X,X
that,O,X,X
some,O,X,X
day,O,X,X
you,O,X,X
will,O,X,X
carry,O,X,X
me,O,X,X
to,O,X,X
my,O,X,X
beloved,B,Princes,good
brothers,I,Princes,good
Among,O,X,X
the,O,X,X
wet,O,X,X
seaweed,O,X,X
she,O,X,X
found,O,X,X
eleven,O,X,X
white,O,X,X
swan,O,X,X
feathers,O,X,X
which,O,X,X
she,O,X,X
collected,O,X,X
in,O,X,X
a,O,X,X
sheaf,O,X,X
There,O,X,X
were,O,X,X
still,O,X,X
drops,O,X,X
of,O,X,X
water,O,X,X
on,O,X,X
them,O,X,X
but,O,X,X
whether,O,X,X
these,O,X,X
were,O,X,X
spray,O,X,X
or,O,X,X
tears,O,X,X
no,O,X,X
one,O,X,X
could,O,X,X
say,O,X,X
It,O,X,X
was,O,X,X
very,O,X,X
lonely,O,X,X
along,O,X,X
the,O,X,X
shore,O,X,X
but,O,X,X
she,O,X,X
did,O,X,X
not,O,X,X
mind,O,X,X
for,O,X,X
the,O,X,X
sea,O,X,X
was,O,X,X
constantly,O,X,X
changing,O,X,X
Indeed,O,X,X
it,O,X,X
showed,O,X,X
more,O,X,X
changes,O,X,X
in,O,X,X
a,O,X,X
few,O,X,X
hours,O,X,X
than,O,X,X
an,O,X,X
inland,O,X,X
lake,O,X,X
does,O,X,X
in,O,X,X
a,O,X,X
whole,O,X,X
year,O,X,X
When,O,X,X
the,O,X,X
sky,O,X,X
was,O,X,X
black,O,X,X
with,O,X,X
threatening,O,X,X
clouds,O,X,X
it,O,X,X
was,O,X,X
as,O,X,X
if,O,X,X
the,O,X,X
sea,O,X,X
seemed,O,X,X
to,O,X,X
say,O,X,X
I,O,X,X
can,O,X,X
look,O,X,X
threatening,O,X,X
too,O,X,X
Then,O,X,X
the,O,X,X
wind,O,X,X
would,O,X,X
blow,O,X,X
and,O,X,X
the,O,X,X
waves,O,X,X
would,O,X,X
raise,O,X,X
their,O,X,X
white,O,X,X
crests,O,X,X
But,O,X,X
when,O,X,X
the,O,X,X
wind,O,X,X
died,O,X,X
down,O,X,X
and,O,X,X
the,O,X,X
clouds,O,X,X
were,O,X,X
red,O,X,X
the,O,X,X
sea,O,X,X
would,O,X,X
look,O,X,X
like,O,X,X
a,O,X,X
rose,O,X,X
petal,O,X,X
Sometimes,O,X,X
it,O,X,X
showed,O,X,X
white,O,X,X
and,O,X,X
sometimes,O,X,X
green,O,X,X
but,O,X,X
however,O,X,X
calm,O,X,X
it,O,X,X
might,O,X,X
seem,O,X,X
there,O,X,X
was,O,X,X
always,O,X,X
a,O,X,X
gentle,O,X,X
lapping,O,X,X
along,O,X,X
the,O,X,X
shore,O,X,X
where,O,X,X
the,O,X,X
waters,O,X,X
rose,O,X,X
and,O,X,X
fell,O,X,X
like,O,X,X
the,O,X,X
chest,O,X,X
of,O,X,X
a,O,X,X
child,O,X,X
asleep,O,X,X
Just,O,X,X
at,O,X,X
sunset,O,X,X
Elisa,B,Elisa,good
saw,O,X,X
eleven,B,Princes,good
white,I,Princes,good
swans,I,Princes,good
with,O,X,X
golden,O,X,X
crowns,O,X,X
on,O,X,X
their,O,X,X
heads,O,X,X
fly,O,X,X
toward,O,X,X
the,O,X,X
shore,O,X,X
As,O,X,X
they,O,X,X
flew,O,X,X
one,O,X,X
behind,O,X,X
another,O,X,X
they,O,X,X
looked,O,X,X
like,O,X,X
a,O,X,X
white,O,X,X
ribbon,O,X,X
floating,O,X,X
in,O,X,X
the,O,X,X
air,O,X,X
Elisa,B,Elisa,good
climbed,O,X,X
up,O,X,X
and,O,X,X
hid,O,X,X
behind,O,X,X
a,O,X,X
bush,O,X,X
on,O,X,X
the,O,X,X
steep,O,X,X
bank,O,X,X
The,B,Princes,good
swans,I,Princes,good
came,O,X,X
down,O,X,X
near,O,X,X
her,O,X,X
and,O,X,X
flapped,O,X,X
their,O,X,X
magnificent,O,X,X
white,O,X,X
wings,O,X,X
As,O,X,X
soon,O,X,X
as,O,X,X
the,O,X,X
sun,O,X,X
went,O,X,X
down,O,X,X
beyond,O,X,X
the,O,X,X
sea,O,X,X
the,B,Princes,good
swans,I,Princes,good
threw,O,X,X
off,O,X,X
their,O,X,X
feathers,O,X,X
and,O,X,X
there,O,X,X
stood,O,X,X
eleven,B,Princes,good
handsome,I,Princes,good
Princes,I,Princes,good
They,O,X,X
were,O,X,X
her,O,X,X
brothers,B,Princes,good
and,O,X,X
although,O,X,X
they,O,X,X
were,O,X,X
greatly,O,X,X
altered,O,X,X
she,O,X,X
knew,O,X,X
in,O,X,X
her,O,X,X
heart,O,X,X
that,O,X,X
she,O,X,X
could,O,X,X
not,O,X,X
be,O,X,X
mistaken,O,X,X
She,O,X,X
cried,O,X,X
aloud,O,X,X
and,O,X,X
rushed,O,X,X
into,O,X,X
their,O,X,X
arms,O,X,X
calling,O,X,X
them,O,X,X
each,O,X,X
by,O,X,X
name,O,X,X
The,B,Princes,good
Princes,I,Princes,good
were,O,X,X
so,O,X,X
happy,O,X,X
to,O,X,X
see,O,X,X
their,O,X,X
little,B,Elisa,good
sister,I,Elisa,good
And,O,X,X
they,O,X,X
knew,O,X,X
her,O,X,X
at,O,X,X
once,O,X,X
for,O,X,X
all,O,X,X
that,O,X,X
she,O,X,X
had,O,X,X
grown,O,X,X
tall,O,X,X
and,O,X,X
lovely,O,X,X
They,O,X,X
laughed,O,X,X
and,O,X,X
they,O,X,X
cried,O,X,X
and,O,X,X
they,O,X,X
soon,O,X,X
realized,O,X,X
how,O,X,X
cruelly,O,X,X
their,O,X,X
stepmother,B,Queen,bad
had,O,X,X
treated,O,X,X
them,O,X,X
all,O,X,X
We,O,X,X
brothers,B,Princes,good
said,O,X,X
the,B,Princes,good
eldest,I,Princes,good
are,O,X,X
forced,O,X,X
to,O,X,X
fly,O,X,X
about,O,X,X
disguised,O,X,X
as,O,X,X
wild,B,Princes,good
swans,I,Princes,good
as,O,X,X
long,O,X,X
as,O,X,X
the,O,X,X
sun,O,X,X
is,O,X,X
in,O,X,X
the,O,X,X
heavens,O,X,X
but,O,X,X
when,O,X,X
it,O,X,X
goes,O,X,X
down,O,X,X
we,O,X,X
take,O,X,X
back,O,X,X
our,O,X,X
human,O,X,X
form,O,X,X
So,O,X,X
at,O,X,X
sunset,O,X,X
we,O,X,X
must,O,X,X
always,O,X,X
look,O,X,X
about,O,X,X
us,O,X,X
for,O,X,X
some,O,X,X
firm,O,X,X
foothold,O,X,X
because,O,X,X
if,O,X,X
ever,O,X,X
we,O,X,X
were,O,X,X
flying,O,X,X
among,O,X,X
the,O,X,X
clouds,O,X,X
at,O,X,X
sunset,O,X,X
we,O,X,X
would,O,X,X
be,O,X,X
dashed,O,X,X
down,O,X,X
to,O,X,X
the,O,X,X
earth,O,X,X
We,O,X,X
do,O,X,X
not,O,X,X
live,O,X,X
on,O,X,X
this,O,X,X
coast,O,X,X
Beyond,O,X,X
the,O,X,X
sea,O,X,X
there,O,X,X
is,O,X,X
another,O,X,X
land,O,X,X
as,O,X,X
fair,O,X,X
as,O,X,X
this,O,X,X
but,O,X,X
it,O,X,X
lies,O,X,X
far,O,X,X
away,O,X,X
and,O,X,X
we,O,X,X
must,O,X,X
cross,O,X,X
the,O,X,X
vast,O,X,X
ocean,O,X,X
to,O,X,X
reach,O,X,X
it,O,X,X
Along,O,X,X
our,O,X,X
course,O,X,X
there,O,X,X
is,O,X,X
not,O,X,X
one,O,X,X
island,O,X,X
where,O,X,X
we,O,X,X
can,O,X,X
pass,O,X,X
the,O,X,X
night,O,X,X
except,O,X,X
one,O,X,X
little,O,X,X
rock,O,X,X
that,O,X,X
rises,O,X,X
from,O,X,X
the,O,X,X
middle,O,X,X
of,O,X,X
the,O,X,X
sea,O,X,X
It,O,X,X
is,O,X,X
barely,O,X,X
big,O,X,X
enough,O,X,X
to,O,X,X
hold,O,X,X
us,O,X,X
however,O,X,X
close,O,X,X
together,O,X,X
we,O,X,X
stand,O,X,X
and,O,X,X
if,O,X,X
there,O,X,X
is,O,X,X
a,O,X,X
rough,O,X,X
sea,O,X,X
the,O,X,X
waves,O,X,X
wash,O,X,X
over,O,X,X
us,O,X,X
But,O,X,X
still,O,X,X
we,O,X,X
thank,O,X,X
God,B,Lord,good
for,O,X,X
it,O,X,X
In,O,X,X
our,O,X,X
human,O,X,X
forms,O,X,X
we,O,X,X
rest,O,X,X
there,O,X,X
during,O,X,X
the,O,X,X
night,O,X,X
and,O,X,X
without,O,X,X
it,O,X,X
we,O,X,X
could,O,X,X
never,O,X,X
come,O,X,X
back,O,X,X
to,O,X,X
our,O,X,X
own,O,X,X
dear,O,X,X
homeland,O,X,X
It,O,X,X
takes,O,X,X
two,O,X,X
of,O,X,X
the,O,X,X
longest,O,X,X
days,O,X,X
of,O,X,X
the,O,X,X
year,O,X,X
for,O,X,X
our,O,X,X
journey,O,X,X
We,O,X,X
are,O,X,X
allowed,O,X,X
to,O,X,X
come,O,X,X
back,O,X,X
to,O,X,X
our,O,X,X
native,O,X,X
land,O,X,X
only,O,X,X
once,O,X,X
a,O,X,X
year,O,X,X
and,O,X,X
we,O,X,X
do,O,X,X
not,O,X,X
dare,O,X,X
to,O,X,X
stay,O,X,X
longer,O,X,X
than,O,X,X
eleven,O,X,X
days,O,X,X
As,O,X,X
we,O,X,X
fly,O,X,X
over,O,X,X
this,O,X,X
forest,O,X,X
we,O,X,X
can,O,X,X
see,O,X,X
the,O,X,X
palace,O,X,X
where,O,X,X
our,O,X,X
father,B,Father,neutral
lives,O,X,X
and,O,X,X
where,O,X,X
we,O,X,X
were,O,X,X
born,O,X,X
We,O,X,X
can,O,X,X
see,O,X,X
the,O,X,X
high,O,X,X
tower,O,X,X
of,O,X,X
the,O,X,X
church,O,X,X
where,O,X,X
our,O,X,X
mother,B,Mother,neutral
lies,O,X,X
buried,O,X,X
And,O,X,X
here,O,X,X
we,O,X,X
feel,O,X,X
that,O,X,X
even,O,X,X
the,O,X,X
trees,O,X,X
and,O,X,X
bushes,O,X,X
are,O,X,X
akin,O,X,X
to,O,X,X
us,O,X,X
Here,O,X,X
the,O,X,X
wild,O,X,X
horses,O,X,X
gallop,O,X,X
across,O,X,X
the,O,X,X
moors,O,X,X
as,O,X,X
we,O,X,X
saw,O,X,X
them,O,X,X
in,O,X,X
our,O,X,X
childhood,O,X,X
and,O,X,X
the,O,X,X
charcoalburner,O,X,X
sings,O,X,X
the,O,X,X
same,O,X,X
old,O,X,X
songs,O,X,X
to,O,X,X
which,O,X,X
we,O,X,X
used,O,X,X
to,O,X,X
dance,O,X,X
when,O,X,X
we,O,X,X
were,O,X,X
children,O,X,X
Tbis,O,X,X
is,O,X,X
our,O,X,X
homeland,O,X,X
It,O,X,X
draws,O,X,X
us,O,X,X
to,O,X,X
it,O,X,X
and,O,X,X
here,O,X,X
dear,O,X,X
sister,B,Elisa,good
we,O,X,X
have,O,X,X
found,O,X,X
you,O,X,X
again,O,X,X
We,O,X,X
may,O,X,X
stay,O,X,X
two,O,X,X
days,O,X,X
longer,O,X,X
and,O,X,X
then,O,X,X
we,O,X,X
must,O,X,X
fly,O,X,X
across,O,X,X
the,O,X,X
sea,O,X,X
to,O,X,X
a,O,X,X
land,O,X,X
which,O,X,X
is,O,X,X
fair,O,X,X
enough,O,X,X
but,O,X,X
not,O,X,X
our,O,X,X
own,O,X,X
How,O,X,X
shall,O,X,X
we,O,X,X
take,O,X,X
you,O,X,X
with,O,X,X
us,O,X,X
For,O,X,X
we,O,X,X
have,O,X,X
neither,O,X,X
ship,O,X,X
nor,O,X,X
boat,O,X,X
How,O,X,X
shall,O,X,X
I,O,X,X
set,O,X,X
you,O,X,X
free,O,X,X
their,O,X,X
sister,B,Elisa,good
asked,O,X,X
and,O,X,X
they,O,X,X
talked,O,X,X
on,O,X,X
for,O,X,X
most,O,X,X
of,O,X,X
the,O,X,X
night,O,X,X
sparing,O,X,X
only,O,X,X
a,O,X,X
few,O,X,X
hours,O,X,X
for,O,X,X
sleep,O,X,X
In,O,X,X
the,O,X,X
morning,O,X,X
Elisa,B,Elisa,good
was,O,X,X
awakened,O,X,X
by,O,X,X
the,O,X,X
rustling,O,X,X
of,O,X,X
swans,O,X,X
wings,O,X,X
overhead,O,X,X
Her,O,X,X
brothers,B,Princes,good
once,O,X,X
more,O,X,X
enchanted,O,X,X
wheeled,O,X,X
above,O,X,X
her,O,X,X
in,O,X,X
great,O,X,X
circles,O,X,X
until,O,X,X
they,O,X,X
were,O,X,X
out,O,X,X
of,O,X,X
sight,O,X,X
One,O,X,X
of,O,X,X
them,O,X,X
her,O,X,X
youngest,B,Princes,good
brother,I,Princes,good
stayed,O,X,X
with,O,X,X
her,O,X,X
and,O,X,X
rested,O,X,X
his,O,X,X
head,O,X,X
on,O,X,X
her,O,X,X
breast,O,X,X
while,O,X,X
she,O,X,X
stroked,O,X,X
his,O,X,X
wings,O,X,X
They,O,X,X
spent,O,X,X
the,O,X,X
whole,O,X,X
day,O,X,X
together,O,X,X
and,O,X,X
toward,O,X,X
evening,O,X,X
the,O,X,X
others,O,X,X
returned,O,X,X
As,O,X,X
soon,O,X,X
as,O,X,X
the,O,X,X
sun,O,X,X
went,O,X,X
down,O,X,X
they,O,X,X
resumed,O,X,X
their,O,X,X
own,O,X,X
shape,O,X,X
Tomorrow,O,X,X
said,O,X,X
one,O,X,X
of,O,X,X
her,O,X,X
brothers,B,Princes,good
we,O,X,X
must,O,X,X
fly,O,X,X
away,O,X,X
and,O,X,X
we,O,X,X
dare,O,X,X
not,O,X,X
return,O,X,X
until,O,X,X
a,O,X,X
whole,O,X,X
year,O,X,X
has,O,X,X
passed,O,X,X
But,O,X,X
we,O,X,X
cannot,O,X,X
leave,O,X,X
you,O,X,X
like,O,X,X
this,O,X,X
Have,O,X,X
you,O,X,X
courage,O,X,X
enough,O,X,X
to,O,X,X
come,O,X,X
with,O,X,X
us,O,X,X
My,O,X,X
arm,O,X,X
is,O,X,X
strong,O,X,X
enough,O,X,X
to,O,X,X
carry,O,X,X
you,O,X,X
through,O,X,X
the,O,X,X
forest,O,X,X
so,O,X,X
surely,O,X,X
the,O,X,X
wings,O,X,X
of,O,X,X
us,O,X,X
all,O,X,X
should,O,X,X
be,O,X,X
strong,O,X,X
enough,O,X,X
to,O,X,X
bear,O,X,X
you,O,X,X
across,O,X,X
the,O,X,X
sea,O,X,X
Yes,O,X,X
take,O,X,X
me,O,X,X
with,O,X,X
you,O,X,X
said,O,X,X
Elisa,B,Elisa,good
They,O,X,X
spent,O,X,X
the,O,X,X
entire,O,X,X
night,O,X,X
making,O,X,X
a,O,X,X
net,O,X,X
of,O,X,X
pliant,O,X,X
willow,O,X,X
bark,O,X,X
and,O,X,X
tough,O,X,X
rushes,O,X,X
They,O,X,X
made,O,X,X
it,O,X,X
large,O,X,X
and,O,X,X
strong,O,X,X
Elisa,B,Elisa,good
lay,O,X,X
down,O,X,X
upon,O,X,X
it,O,X,X
and,O,X,X
when,O,X,X
the,O,X,X
sun,O,X,X
rose,O,X,X
and,O,X,X
her,O,X,X
brothers,B,Princes,good
again,O,X,X
became,O,X,X
wild,B,Princes,good
swans,I,Princes,good
they,O,X,X
lifted,O,X,X
the,O,X,X
net,O,X,X
in,O,X,X
their,O,X,X
bills,O,X,X
and,O,X,X
flew,O,X,X
high,O,X,X
up,O,X,X
toward,O,X,X
the,O,X,X
clouds,O,X,X
with,O,X,X
their,O,X,X
beloved,B,Elisa,good
sister,I,Elisa,good
who,O,X,X
still,O,X,X
was,O,X,X
fast,O,X,X
asleep,O,X,X
As,O,X,X
the,O,X,X
sun,O,X,X
shone,O,X,X
straight,O,X,X
into,O,X,X
her,O,X,X
face,O,X,X
one,B,Princes,good
of,I,Princes,good
the,I,Princes,good
swans,I,Princes,good
flew,O,X,X
over,O,X,X
her,O,X,X
head,O,X,X
so,O,X,X
as,O,X,X
to,O,X,X
shade,O,X,X
her,O,X,X
with,O,X,X
his,O,X,X
wide,O,X,X
wings,O,X,X
They,O,X,X
were,O,X,X
far,O,X,X
from,O,X,X
the,O,X,X
shore,O,X,X
when,O,X,X
she,O,X,X
awoke,O,X,X
Elisa,B,Elisa,good
thought,O,X,X
she,O,X,X
must,O,X,X
still,O,X,X
be,O,X,X
dreaming,O,X,X
so,O,X,X
strange,O,X,X
did,O,X,X
it,O,X,X
seem,O,X,X
to,O,X,X
be,O,X,X
carried,O,X,X
through,O,X,X
the,O,X,X
air,O,X,X
high,O,X,X
over,O,X,X
the,O,X,X
sea,O,X,X
Beside,O,X,X
her,O,X,X
lay,O,X,X
a,O,X,X
branch,O,X,X
full,O,X,X
of,O,X,X
beautiful,O,X,X
ripe,O,X,X
berries,O,X,X
and,O,X,X
a,O,X,X
bundle,O,X,X
of,O,X,X
sweettasting,O,X,X
roots,O,X,X
Her,O,X,X
youngest,B,Princes,good
brother,I,Princes,good
had,O,X,X
gathered,O,X,X
them,O,X,X
and,O,X,X
put,O,X,X
them,O,X,X
there,O,X,X
for,O,X,X
her,O,X,X
She,O,X,X
gave,O,X,X
him,O,X,X
a,O,X,X
grateful,O,X,X
smile,O,X,X
She,O,X,X
knew,O,X,X
he,O,X,X
must,O,X,X
be,O,X,X
the,O,X,X
one,O,X,X
who,O,X,X
flew,O,X,X
over,O,X,X
her,O,X,X
head,O,X,X
to,O,X,X
protect,O,X,X
her,O,X,X
eyes,O,X,X
from,O,X,X
the,O,X,X
sun,O,X,X
They,O,X,X
were,O,X,X
so,O,X,X
high,O,X,X
that,O,X,X
the,O,X,X
first,O,X,X
ship,O,X,X
they,O,X,X
sighted,O,X,X
looked,O,X,X
like,O,X,X
a,O,X,X
gull,O,X,X
floating,O,X,X
on,O,X,X
the,O,X,X
water,O,X,X
A,O,X,X
cloud,O,X,X
rolled,O,X,X
up,O,X,X
behind,O,X,X
them,O,X,X
as,O,X,X
big,O,X,X
as,O,X,X
a,O,X,X
mountain,O,X,X
Upon,O,X,X
it,O,X,X
Elisa,B,Elisa,good
saw,O,X,X
gigantic,O,X,X
shadows,O,X,X
of,O,X,X
herself,O,X,X
and,O,X,X
of,O,X,X
the,B,Princes,good
eleven,I,Princes,good
swans,I,Princes,good
It,O,X,X
was,O,X,X
the,O,X,X
most,O,X,X
splendid,O,X,X
picture,O,X,X
she,O,X,X
had,O,X,X
ever,O,X,X
seen,O,X,X
but,O,X,X
as,O,X,X
the,O,X,X
sun,O,X,X
rose,O,X,X
higher,O,X,X
the,O,X,X
clouds,O,X,X
grew,O,X,X
small,O,X,X
and,O,X,X
the,O,X,X
shadow,O,X,X
picture,O,X,X
of,O,X,X
their,O,X,X
flight,O,X,X
disappeared,O,X,X
All,O,X,X
day,O,X,X
they,O,X,X
flew,O,X,X
like,O,X,X
arrows,O,X,X
whipping,O,X,X
through,O,X,X
the,O,X,X
air,O,X,X
yet,O,X,X
because,O,X,X
they,O,X,X
had,O,X,X
their,O,X,X
sister,B,Elisa,good
to,O,X,X
carry,O,X,X
they,O,X,X
flew,O,X,X
more,O,X,X
slowly,O,X,X
than,O,X,X
on,O,X,X
their,O,X,X
former,O,X,X
journeys,O,X,X
Night,O,X,X
was,O,X,X
drawing,O,X,X
near,O,X,X
and,O,X,X
a,O,X,X
storm,O,X,X
was,O,X,X
rising,O,X,X
In,O,X,X
terror,O,X,X
Elisa,B,Elisa,good
watched,O,X,X
the,O,X,X
sinking,O,X,X
sun,O,X,X
for,O,X,X
the,O,X,X
lonely,O,X,X
rock,O,X,X
was,O,X,X
nowhere,O,X,X
in,O,X,X
sight,O,X,X
It,O,X,X
seemed,O,X,X
to,O,X,X
her,O,X,X
that,O,X,X
the,B,Princes,good
swans,I,Princes,good
beat,O,X,X
their,O,X,X
wings,O,X,X
in,O,X,X
the,O,X,X
air,O,X,X
more,O,X,X
desperately,O,X,X
Alas,O,X,X
it,O,X,X
was,O,X,X
because,O,X,X
of,O,X,X
her,O,X,X
that,O,X,X
they,O,X,X
could,O,X,X
not,O,X,X
fly,O,X,X
fast,O,X,X
enough,O,X,X
So,O,X,X
soon,O,X,X
as,O,X,X
the,O,X,X
sun,O,X,X
went,O,X,X
down,O,X,X
they,O,X,X
would,O,X,X
turn,O,X,X
into,O,X,X
men,O,X,X
and,O,X,X
all,O,X,X
of,O,X,X
them,O,X,X
would,O,X,X
pitch,O,X,X
down,O,X,X
into,O,X,X
the,O,X,X
sea,O,X,X
and,O,X,X
drown,O,X,X
She,O,X,X
prayed,O,X,X
to,O,X,X
God,B,Lord,good
from,O,X,X
the,O,X,X
depths,O,X,X
of,O,X,X
her,O,X,X
heart,O,X,X
but,O,X,X
still,O,X,X
no,O,X,X
rock,O,X,X
could,O,X,X
be,O,X,X
seen,O,X,X
Black,O,X,X
clouds,O,X,X
gathered,O,X,X
and,O,X,X
great,O,X,X
gusts,O,X,X
told,O,X,X
of,O,X,X
the,O,X,X
storm,O,X,X
to,O,X,X
come,O,X,X
The,O,X,X
threatening,O,X,X
clouds,O,X,X
came,O,X,X
on,O,X,X
as,O,X,X
one,O,X,X
tremendous,O,X,X
wave,O,X,X
that,O,X,X
rolled,O,X,X
down,O,X,X
toward,O,X,X
them,O,X,X
like,O,X,X
a,O,X,X
mass,O,X,X
of,O,X,X
lead,O,X,X
and,O,X,X
flash,O,X,X
upon,O,X,X
flash,O,X,X
of,O,X,X
lightning,O,X,X
followed,O,X,X
them,O,X,X
Then,O,X,X
the,O,X,X
sun,O,X,X
touched,O,X,X
the,O,X,X
rim,O,X,X
of,O,X,X
the,O,X,X
sea,O,X,X
Elisas,B,Elisa,good
heart,O,X,X
beat,O,X,X
madly,O,X,X
as,O,X,X
the,B,Princes,good
swans,I,Princes,good
shot,O,X,X
down,O,X,X
so,O,X,X
fast,O,X,X
that,O,X,X
she,O,X,X
thought,O,X,X
they,O,X,X
were,O,X,X
falling,O,X,X
but,O,X,X
they,O,X,X
checked,O,X,X
their,O,X,X
downward,O,X,X
swoop,O,X,X
Half,O,X,X
of,O,X,X
the,O,X,X
sun,O,X,X
was,O,X,X
below,O,X,X
the,O,X,X
sea,O,X,X
when,O,X,X
she,O,X,X
first,O,X,X
saw,O,X,X
the,O,X,X
little,O,X,X
rock,O,X,X
below,O,X,X
them,O,X,X
It,O,X,X
looked,O,X,X
no,O,X,X
larger,O,X,X
than,O,X,X
the,O,X,X
head,O,X,X
of,O,X,X
a,O,X,X
seal,O,X,X
jutting,O,X,X
out,O,X,X
of,O,X,X
the,O,X,X
water,O,X,X
The,O,X,X
sun,O,X,X
sank,O,X,X
very,O,X,X
fast,O,X,X
Now,O,X,X
it,O,X,X
was,O,X,X
no,O,X,X
bigger,O,X,X
than,O,X,X
a,O,X,X
star,O,X,X
but,O,X,X
her,O,X,X
foot,O,X,X
touched,O,X,X
solid,O,X,X
ground,O,X,X
Then,O,X,X
the,O,X,X
sun,O,X,X
went,O,X,X
out,O,X,X
like,O,X,X
the,O,X,X
last,O,X,X
spark,O,X,X
on,O,X,X
a,O,X,X
piece,O,X,X
of,O,X,X
burning,O,X,X
paper,O,X,X
She,O,X,X
saw,O,X,X
her,O,X,X
brothers,B,Princes,good
stand,O,X,X
